coords,eco_dump_closest_km,eco_dump_less500m,eco_dump_0.5-1km,eco_dump_1-3km,eco_dump_3-5km,eco_dump_5-10km,eco_dump_10-15km
"('55.866718', '37.553918')",5.108343441364026,0,0,0,0,2,0
"('55.86995', '37.549004')",4.635717590207459,0,0,0,2,0,2
"('55.857458', '37.567958')",6.4615465117122985,0,0,0,0,2,0
"('55.86132', '37.565414')",6.041050414149451,0,0,0,0,2,0
"('55.857656', '37.569233')",6.500304188829848,0,0,0,0,2,0
"('55.79942', '37.539223')",11.485787919383188,0,0,0,0,0,2
"('55.821371', '37.587946')",10.41506705054848,0,0,0,0,0,2
"('55.833182', '37.531595')",7.726267911143997,0,0,0,0,2,0
"('55.882064', '37.502858')",2.0101197049489246,0,0,2,0,2,1
"('55.733364', '37.828938')",7.011739691942376,0,0,0,0,1,4
"('55.736726', '37.824508')",7.312684869064651,0,0,0,0,1,4
"('55.710749', '37.794607')",9.43919500145818,0,0,0,0,1,2
"('55.732525', '37.83344')",6.726169730235641,0,0,0,0,1,4
"('55.724794', '37.798044')",8.975170740510245,0,0,0,0,1,2
"('55.720023', '37.823951')",7.422451904301834,0,0,0,0,2,3
"('55.7255', '37.810818')",8.168851276645379,0,0,0,0,1,3
"('55.719395', '37.820908')",7.622706009537781,0,0,0,0,1,3
"('55.715023', '37.802277')",8.863855562648347,0,0,0,0,1,3
"('55.71453', '37.777515')",10.402517175112653,0,0,0,0,0,2
"('55.75103', '37.80868')",8.572972309790247,0,0,0,0,1,2
"('55.81247', '37.80198')",12.264288873193541,0,0,0,0,0,1
"('55.75311', '37.78632')",9.990022538744155,0,0,0,0,1,1
"('55.721817', '37.818886')",7.707371173968705,0,0,0,0,1,3
"('55.720322', '37.795987')",9.155755236217717,0,0,0,0,1,2
"('55.7174103', '37.7821036')",10.065311319094734,0,0,0,0,0,3
"('55.718628', '37.78827')",9.662018258078085,0,0,0,0,1,2
"('55.722477', '37.781641')",10.02443338874767,0,0,0,0,0,3
"('55.7186429', '37.8263095')",7.303800132862197,0,0,0,0,2,3
"('55.710094', '37.78995')",9.740873292340494,0,0,0,0,1,2
"('55.68399', '37.853147')",6.899249064863535,0,0,0,0,2,3
"('55.678566', '37.723988')",14.808442103302596,0,0,0,0,0,2
"('55.7156246', '37.7789853')",10.2904821829755,0,0,0,0,0,2
"('55.701465', '37.84004')",7.116616570041058,0,0,0,0,2,3
"('55.697194', '37.79004')",10.176101071244746,0,0,0,0,0,3
"('55.74855', '37.810055')",8.421519349321075,0,0,0,0,1,2
"('55.700212', '37.810809')",8.840345623173171,0,0,0,0,2,2
"('55.740466', '37.767214')",10.934496908255541,0,0,0,0,0,2
"('55.757004', '37.827526')",7.6618028492692885,0,0,0,0,1,3
"('55.715829', '37.82926')",7.189101586827238,0,0,0,0,2,3
"('55.686888', '37.920296')",2.838909205605555,0,0,1,0,5,0
"('55.733032', '37.825504')",7.226100945446637,0,0,0,0,1,4
"('55.714185', '37.799386')",9.060802254655242,0,0,0,0,1,2
"('55.714474', '37.78728')",9.800267407614617,0,0,0,0,1,2
"('55.722091', '37.825919')",7.265353191725294,0,0,0,0,2,3
"('55.720905', '37.808132')",8.390674997913887,0,0,0,0,1,3
"('55.711666', '37.79108')",9.631144549690816,0,0,0,0,1,2
"('55.718086', '37.819514')",7.734913698627944,0,0,0,0,1,3
"('55.71676', '37.830185')",7.108715826056781,0,0,0,0,2,3
"('55.759932', '37.694037')",15.808327940710633,0,0,0,0,0,0
"('55.750216', '37.817951')",7.987479871585424,0,0,0,0,1,3
"('55.756888', '37.777535')",10.631445610423459,0,0,0,0,0,2
"('55.85224', '37.610996')",8.865520482969412,0,0,0,0,2,0
"('55.85061', '37.5769')",7.401910358012612,0,0,0,0,2,0
"('55.840218', '37.5849927')",8.609279633204958,0,0,0,0,2,0
"('55.861135', '37.590973')",7.2683626271609825,0,0,0,0,2,0
"('55.841362', '37.580903')",8.34888848990825,0,0,0,0,2,0
"('55.848957', '37.587246')",7.981172283342523,0,0,0,0,2,0
"('55.863304', '37.59109')",7.133581909227566,0,0,0,0,2,1
"('55.867445', '37.587533')",6.663077079571952,0,0,0,0,2,1
"('55.840029', '37.582586')",8.53065140238127,0,0,0,0,2,0
"('55.864292', '37.586914')",6.856395222618872,0,0,0,0,2,0
"('55.843555', '37.579672')",8.110605380801436,0,0,0,0,2,0
"('55.845926', '37.576151')",7.766620625461735,0,0,0,0,2,0
"('55.86644', '37.596363')",7.153964172427476,0,0,0,0,2,1
"('55.823646', '37.571219')",9.661340068468174,0,0,0,0,1,1
"('55.868187', '37.606119')",7.517962710338285,0,0,0,0,2,1
"('55.850914', '37.617536')",9.282832788768015,0,0,0,0,2,1
"('55.854133', '37.61865')",9.104717650306977,0,0,0,0,2,1
"('55.85533', '37.616856')",8.932610288495825,0,0,0,0,2,1
"('55.86968', '37.599545')",7.087523116357918,0,0,0,0,2,1
"('55.8648791', '37.5977803')",7.333808652414119,0,0,0,0,2,1
"('55.8468', '37.575792')",7.677209027625794,0,0,0,0,2,0
"('55.7178871', '37.4265829')",11.349716419653845,0,0,0,0,0,1
"('55.864017', '37.589684')",7.015992317687387,0,0,0,0,2,1
"('55.871531', '37.60796')",7.403498683321305,0,0,0,0,2,1
"('55.865889', '37.589042')",6.849651413507064,0,0,0,0,2,1
"('55.86446', '37.599094')",7.426704653226795,0,0,0,0,2,1
"('55.721802', '37.848565')",5.864506369961438,0,0,0,0,2,3
"('55.771732', '37.619099')",16.174243386900876,0,0,0,0,0,0
"('55.94088', '37.5291857')",3.5198889467999326,0,0,0,2,0,4
"('55.9405669', '37.5258694')",3.418047579854977,0,0,0,2,0,4
"('55.9422093', '37.5297096')",3.6698839323509476,0,0,0,2,0,4
"('55.834714', '37.523519')",7.43558351782545,0,0,0,0,2,0
"('55.859499', '37.474974')",4.654778043342707,0,0,0,1,1,1
"('55.849559', '37.487299')",5.602424305080294,0,0,0,0,2,0
"('55.838096', '37.514401')",6.954039160173628,0,0,0,0,2,0
"('55.850075', '37.478693')",5.62165152817552,0,0,0,0,2,0
"('55.8367599', '37.5183955')",7.146309748891723,0,0,0,0,2,0
"('55.852521', '37.520402')",5.463752715458577,0,0,0,0,2,0
"('55.830437', '37.486687')",7.727409412895722,0,0,0,0,2,0
"('55.850437', '37.5011')",5.490824717432707,0,0,0,0,2,0
"('55.84073', '37.494404')",6.561454385846739,0,0,0,0,2,0
"('55.851591', '37.518389')",5.532611546065471,0,0,0,0,2,0
"('55.857978', '37.471237')",4.885711218104351,0,0,0,1,1,1
"('55.857301', '37.475576')",4.880500918963484,0,0,0,1,1,1
"('55.830857', '37.492922')",7.662143788911154,0,0,0,0,2,0
"('55.857716', '37.506874')",4.722315994103745,0,0,0,1,1,1
"('55.840912', '37.495231')",6.540779049199322,0,0,0,0,2,0
"('55.85078', '37.50035')",5.449974604351823,0,0,0,0,2,0
"('55.834896', '37.487344')",7.229272894203315,0,0,0,0,2,0
"('55.858124', '37.47192')",4.85703068183331,0,0,0,1,1,1
"('55.857841', '37.469099')",4.943564904202728,0,0,0,1,1,1
"('55.854436', '37.496129')",5.035065562240257,0,0,0,0,2,0
"('55.849615', '37.488682')",5.588793891621904,0,0,0,0,2,0
"('55.851616', '37.520994')",5.570719271639089,0,0,0,0,2,0
"('55.864778', '37.466188')",4.299011756634072,0,0,0,1,1,1
"('55.817461', '37.525594')",9.341836508608964,0,0,0,0,1,1
"('55.84132', '37.515972')",6.618699057698459,0,0,0,0,2,0
"('55.84769', '37.514187')",5.901257126390874,0,0,0,0,2,0
"('55.852707', '37.513584')",5.346631357852026,0,0,0,0,2,0
"('55.841079', '37.493704')",6.5232715728282145,0,0,0,0,2,0
"('55.822857', '37.521516')",8.70296815269313,0,0,0,0,2,0
"('55.821725', '37.516602')",8.775594045982928,0,0,0,0,2,0
"('55.819115', '37.489265')",8.976488610565056,0,0,0,0,2,0
"('55.820749', '37.518416')",8.900541031996214,0,0,0,0,2,0
"('55.825103', '37.528253')",8.544825305002906,0,0,0,0,2,0
"('55.816662', '37.51246')",9.300445420852109,0,0,0,0,1,1
"('55.81956', '37.517464')",9.022024707398629,0,0,0,0,2,0
"('55.819272', '37.494611')",8.950333430010067,0,0,0,0,2,0
"('55.826913', '37.521605')",8.260772246530886,0,0,0,0,2,0
"('55.869455', '37.46211')",3.964072959760945,0,0,0,2,0,3
"('55.809029', '37.505247')",10.108415774037278,0,0,0,0,0,2
"('55.808456', '37.505524')",10.173140413671224,0,0,0,0,0,2
"('55.8084933', '37.4886215')",10.159723341717493,0,0,0,0,0,2
"('55.822822', '37.506496')",8.58175304685548,0,0,0,0,2,0
"('55.812388', '37.483971')",9.744044156288806,0,0,0,0,1,1
"('55.819565', '37.489464')",8.925886620164205,0,0,0,0,2,0
"('55.811595', '37.484848')",9.82815576341237,0,0,0,0,1,1
"('55.816495', '37.514994')",9.338174495223662,0,0,0,0,1,1
"('55.820971', '37.523537')",8.933249314307263,0,0,0,0,2,0
"('55.816404', '37.522513')",9.420806010212106,0,0,0,0,1,1
"('55.817406', '37.48908')",9.167094243957493,0,0,0,0,1,1
"('55.778061', '37.555777')",14.045481110213641,0,0,0,0,0,2
"('55.775454', '37.5577')",14.357170914186742,0,0,0,0,0,1
"('55.800808', '37.503036')",11.015563248373153,0,0,0,0,0,2
"('55.818665', '37.51124')",9.070359688082778,0,0,0,0,2,0
"('55.8217699', '37.5199416')",8.804357778666686,0,0,0,0,2,0
"('55.7206172', '37.6935138')",15.56003655455552,0,0,0,0,0,0
"('55.7202015', '37.6935129')",15.563679030266549,0,0,0,0,0,0
"('55.7348828', '37.6793423')",16.410288471799706,0,0,0,0,0,0
"('55.7262713', '37.6758841')",16.631952017190567,0,0,0,0,0,0
"('55.72517', '37.676132')",16.620947502614776,0,0,0,0,0,0
"('55.72893', '37.67554')",16.646284311295307,0,0,0,0,0,0
"('55.718775', '37.674418')",16.77260015441128,0,0,0,0,0,0
"('55.729419', '37.677552')",16.519118691235324,0,0,0,0,0,0
"('55.730101', '37.673214')",16.790879301449984,0,0,0,0,0,0
"('55.729371', '37.67334')",16.783796626846698,0,0,0,0,0,0
"('55.7210103', '37.6935982')",15.551481746031943,0,0,0,0,0,0
"('55.728562', '37.678971')",16.431446165819168,0,0,0,0,0,0
"('55.734207', '37.679978')",16.368688986598688,0,0,0,0,0,0
"('55.730015', '37.67684')",16.563154285455667,0,0,0,0,0,0
"('55.7198492', '37.6940765')",15.531524727035643,0,0,0,0,0,0
"('55.725453', '37.67042')",16.97833061582165,0,0,0,0,0,0
"('55.73516', '37.678936')",16.43658863805746,0,0,0,0,0,0
"('55.71767', '37.667752')",17.2005256841794,0,0,0,0,0,0
"('55.72639', '37.67202')",16.87417866850468,0,0,0,0,0,0
"('55.725246', '37.67724')",16.551039784824894,0,0,0,0,0,0
"('55.730669', '37.670833')",16.94009068333329,0,0,0,0,0,0
"('55.730724', '37.670033')",16.990327287955107,0,0,0,0,0,0
"('55.722193', '37.672855')",16.843348346327204,0,0,0,0,0,0
"('55.7282164', '37.6727889')",16.820536361527395,0,0,0,0,0,0
"('55.725458', '37.678056')",16.498866158706907,0,0,0,0,0,0
"('55.739924', '37.667573')",17.17166220912736,0,0,0,0,0,0
"('55.681267', '37.7592')",12.669115553992132,0,0,0,0,0,2
"('55.704697', '37.75045')",12.295618104939305,0,0,0,0,0,2
"('55.703449', '37.742187')",12.833265253377908,0,0,0,0,0,2
"('55.70741', '37.757355')",11.803366476516953,0,0,0,0,0,2
"('55.6815818', '37.7454492')",13.437537035264924,0,0,0,0,0,2
"('55.698883', '37.740201')",13.08486461288989,0,0,0,0,0,2
"('55.678966', '37.758419')",12.81831686838157,0,0,0,0,0,2
"('55.70414', '37.76866')",11.203874731917058,0,0,0,0,0,2
"('55.6961', '37.73675')",13.380730216959806,0,0,0,0,0,2
"('55.678825', '37.750893')",13.257990363904353,0,0,0,0,0,2
"('55.705521', '37.76008')",11.68598137736509,0,0,0,0,0,2
"('55.686213', '37.738072')",13.664839184672065,0,0,0,0,0,2
"('55.681092', '37.772613')",11.925451849388491,0,0,0,0,0,2
"('55.681453', '37.765193')",12.322030020414557,0,0,0,0,0,2
"('55.722483', '37.734259')",12.991211068935282,0,0,0,0,0,1
"('55.699639', '37.783356')",10.473441895484896,0,0,0,0,0,3
"('55.714839', '37.756673')",11.68860275889274,0,0,0,0,0,2
"('55.68027', '37.74982')",13.249097010488576,0,0,0,0,0,2
"('55.69464', '37.74631')",12.857374060277317,0,0,0,0,0,2
"('55.70507', '37.75788')",11.832368305126426,0,0,0,0,0,2
"('55.679066', '37.76078')",12.670126357365522,0,0,0,0,0,2
"('55.704605', '37.76142')",11.62977282732505,0,0,0,0,0,2
"('55.705663', '37.759339')",11.727332010261819,0,0,0,0,0,2
"('55.698746', '37.78718')",10.281551403123554,0,0,0,0,0,3
"('55.681037', '37.757566')",12.77274999201823,0,0,0,0,0,2
"('55.698055', '37.787254')",10.304399439420669,0,0,0,0,0,3
"('55.700245', '37.784615')",10.376345722348066,0,0,0,0,0,3
"('55.702822', '37.7677')",11.302045573520905,0,0,0,0,0,2
"('55.704063', '37.754215')",12.08334913631521,0,0,0,0,0,2
"('55.677616', '37.758895')",12.785460314403037,0,0,0,0,0,2
"('55.698486', '37.782036')",10.594994688910475,0,0,0,0,0,2
"('55.707506', '37.758157')",11.751836869490523,0,0,0,0,0,2
"('55.70776', '37.760117')",11.62542175537103,0,0,0,0,0,2
"('55.677208', '37.75047')",13.314931723148565,0,0,0,0,0,2
"('55.667046', '37.784595')",11.21199724098228,0,0,0,0,0,2
"('55.696149', '37.749319')",12.625149587223817,0,0,0,0,0,2
"('55.704489', '37.768121')",11.226202771728733,0,0,0,0,0,2
"('55.702404', '37.751978')",12.266458902490557,0,0,0,0,0,2
"('55.845405', '37.373096')",9.748313733125686,0,0,0,0,1,1
"('55.847705', '37.370581')",9.706885327040961,0,0,0,0,1,1
"('55.840755', '37.38834')",9.388276850601738,0,0,0,0,1,1
"('55.844834', '37.347494')",11.055269253446252,0,0,0,0,0,2
"('55.862681', '37.37244')",8.66245071585201,0,0,0,0,2,1
"('55.851884', '37.352012')",10.381953818541076,0,0,0,0,0,2
"('55.852137', '37.354582')",10.231404115517881,0,0,0,0,0,2
"('55.840149', '37.377569')",9.926946135889635,0,0,0,0,1,1
"('55.859505', '37.40859')",7.0420974163301695,0,0,0,0,2,0
"('55.8565101', '37.4045102')",7.455918061863452,0,0,0,0,2,0
"('55.842464', '37.373302')",9.954025646243316,0,0,0,0,1,1
"('55.85383', '37.35121')",10.30954470721284,0,0,0,0,0,2
"('55.838314', '37.380516')",9.929867770430779,0,0,0,0,1,1
"('55.864303', '37.372368')",8.57618538473365,0,0,0,0,2,1
"('55.856538', '37.34938')",10.254793998071948,0,0,0,0,0,2
"('55.8451537', '37.3697561')",9.926440304937838,0,0,0,0,1,1
"('55.839421', '37.385349')",9.62612855728775,0,0,0,0,1,1
"('55.855825', '37.352336')",10.134594416711977,0,0,0,0,0,2
"('55.824655', '37.432694')",9.234440821320177,0,0,0,0,1,1
"('55.839729', '37.379842')",9.853079863837799,0,0,0,0,1,1
"('55.842747', '37.364418')",10.3548887361696,0,0,0,0,0,2
"('55.843995', '37.351958')",10.88349936426622,0,0,0,0,0,2
"('55.838085', '37.392265')",9.428108351560708,0,0,0,0,1,1
"('55.85408', '37.362137')",9.717025199188967,0,0,0,0,1,1
"('55.709226', '37.580005')",13.764691725602477,0,0,0,0,0,1
"('55.687812', '37.519791')",9.564223173136815,0,0,0,0,1,1
"('55.723364', '37.607906')",16.106538919884816,0,0,0,0,0,0
"('55.69536', '37.496613')",9.6107241507847,0,0,0,0,1,1
"('55.695174', '37.545995')",11.194463391540163,0,0,0,0,0,1
"('55.7146728', '37.51856')",12.138804446687935,0,0,0,0,0,1
"('55.712589', '37.51211')",11.758760868172615,0,0,0,0,0,1
"('55.709956', '37.585691')",14.062857600595704,0,0,0,0,0,1
"('55.710631', '37.58393')",14.045120436829503,0,0,0,0,0,1
"('55.722588', '37.558391')",14.132785063616906,0,0,0,0,0,1
"('55.698878', '37.553046')",11.793071252383317,0,0,0,0,0,1
"('55.71975', '37.56981')",14.279908696804416,0,0,0,0,0,1
"('55.704103', '37.565021')",12.719599194283639,0,0,0,0,0,1
"('55.723366', '37.558006')",14.192393272703292,0,0,0,0,0,1
"('55.7129532', '37.5779497')",13.996867806527916,0,0,0,0,0,1
"('55.7192822', '37.573064')",14.35977114588752,0,0,0,0,0,1
"('55.724469', '37.587048')",15.353466661286864,0,0,0,0,0,0
"('55.73036', '37.57925')",15.585237117006264,0,0,0,0,0,0
"('55.727612', '37.586563')",15.611232239826672,0,0,0,0,0,0
"('55.663299', '37.556703')",9.178417410015104,0,0,0,0,1,1
"('55.642635', '37.54877')",7.573232893089432,0,0,0,0,1,1
"('55.659912', '37.518488')",7.108049196274559,0,0,0,0,1,1
"('55.661389', '37.572369')",9.875135486687114,0,0,0,0,1,1
"('55.672691', '37.542222')",9.16994156633285,0,0,0,0,1,1
"('55.6570191', '37.5590593')",8.906932376533456,0,0,0,0,1,1
"('55.662212', '37.521965')",7.444114496658872,0,0,0,0,1,1
"('55.67255', '37.545815')",9.3200848414887,0,0,0,0,1,1
"(55.6612052, 37.5310673)",7.779494899124319,0,0,0,0,1,1
"('55.65868', '37.53109')",7.595041195381279,0,0,0,0,1,1
"('55.663715', '37.551986')",8.969433571895577,0,0,0,0,1,1
"('55.666786', '37.545727')",8.882053969241472,0,0,0,0,1,1
"('55.655846', '37.563583')",9.082135650843748,0,0,0,0,1,1
"('55.66119', '37.519493')",7.254081493050593,0,0,0,0,1,1
"('55.728976', '37.558688')",14.743998432152747,0,0,0,0,0,1
"('55.672549', '37.527525')",8.52050350945325,0,0,0,0,1,1
"('55.654854', '37.55926')",8.791743714435297,0,0,0,0,1,1
"('55.668655', '37.537523')",8.64368457861904,0,0,0,0,1,1
"('55.6628571', '37.5136361')",7.134972635013299,0,0,0,0,1,1
"('55.671219', '37.538036')",8.868176429622297,0,0,0,0,1,1
"('55.6634', '37.560502')",9.378518999661013,0,0,0,0,1,1
"('55.668491', '37.54408')",8.931071007227278,0,0,0,0,1,1
"('55.662964', '37.528217')",7.782112311617017,0,0,0,0,1,1
"('55.661765', '37.523725')",7.486761034844094,0,0,0,0,1,1
"('55.651546', '37.55499')",8.374129094409826,0,0,0,0,1,1
"('55.661547', '37.558113')",9.136572037977185,0,0,0,0,1,1
"('55.658994', '37.5226097')",7.221522741794493,0,0,0,0,1,1
"('55.663705', '37.514778')",7.253000487575722,0,0,0,0,1,1
"('55.658775', '37.518677')",7.026759081623535,0,0,0,0,1,1
"('55.663903', '37.534532')",8.142985817205645,0,0,0,0,1,1
"('55.675976', '37.542285')",9.435099629114479,0,0,0,0,1,1
"('55.659786', '37.519936')",7.162305319507668,0,0,0,0,1,1
"('55.663451', '37.517949')",7.370475419593669,0,0,0,0,1,1
"('55.664248', '37.51759')",7.418538081198258,0,0,0,0,1,1
"('55.658683', '37.560377')",9.076504265717533,0,0,0,0,1,1
"('55.663415', '37.553154')",9.007393248073484,0,0,0,0,1,1
"('55.653904', '37.55954')",8.753271074027774,0,0,0,0,1,1
"('55.660871', '37.567087')",9.563450654092305,0,0,0,0,1,1
"('55.670387', '37.531657')",8.523752371473776,0,0,0,0,1,1
"('55.67523', '37.545923')",9.534582658928993,0,0,0,0,1,1
"('55.661526', '37.560932')",9.281031657225313,0,0,0,0,1,1
"('55.668356', '37.523294')",7.997340243224084,0,0,0,0,1,1
"('55.667976', '37.521442')",7.886775420971586,0,0,0,0,1,1
"('55.673546', '37.540226')",9.149955094701411,0,0,0,0,1,1
"('55.665594', '37.547594')",8.885261915224818,0,0,0,0,1,1
"('55.669917', '37.542758')",8.978402325243314,0,0,0,0,1,1
"('55.657271', '37.567554')",9.378035912209498,0,0,0,0,1,1
"('55.742585', '37.543003')",15.604832476068157,0,0,0,0,0,0
"('55.745924', '37.549264')",16.111024123385448,0,0,0,0,0,0
"('55.762247', '37.54904')",15.659967868370446,0,0,0,0,0,0
"('55.7467578', '37.5575985')",16.431401551281592,0,0,0,0,0,0
"('55.748914', '37.557304')",16.63573512764452,0,0,0,0,0,0
"('55.748478', '37.561203')",16.70666807231386,0,0,0,0,0,0
"('55.746365', '37.54797')",16.11939453616659,0,0,0,0,0,0
"('55.743907', '37.546938')",15.845038092642458,0,0,0,0,0,0
"('55.749245', '37.54557')",16.34426946622106,0,0,0,0,0,0
"('55.747417', '37.557384')",16.49014487095076,0,0,0,0,0,0
"('55.744064', '37.541386')",15.710426455892541,0,0,0,0,0,0
"('55.747734', '37.564903')",16.744974591810962,0,0,0,0,0,0
"('55.750727', '37.562272')",16.95923366924421,0,0,0,0,0,0
"('55.74597', '37.555238')",16.285004062613726,0,0,0,0,0,0
"('55.742264', '37.55096')",15.79508101815029,0,0,0,0,0,0
"('55.752586', '37.548088')",16.701299443069388,0,0,0,0,0,0
"('55.75052', '37.539401')",16.314800625113964,0,0,0,0,0,0
"('55.7514785', '37.5637033')",17.03526115518275,0,0,0,0,0,0
"('55.743324', '37.542393')",15.66269199603238,0,0,0,0,0,0
"('55.74366', '37.539894')",15.6302449992589,0,0,0,0,0,0
"('55.743683', '37.54885')",15.875988682490815,0,0,0,0,0,0
"('55.740416', '37.543066')",15.389050439628175,0,0,0,0,0,0
"('55.747855', '37.555598')",16.481869819175945,0,0,0,0,0,0
"('55.761602', '37.5491928')",15.732217827274674,0,0,0,0,0,0
"('55.815666', '37.652363')",13.489053431919938,0,0,0,0,0,2
"('55.813486', '37.650136')",13.560397970319343,0,0,0,0,0,2
"('55.823211', '37.621399')",11.534607391256756,0,0,0,0,0,2
"('55.834472', '37.65805')",12.403562346481058,0,0,0,0,0,2
"('55.719994', '37.831226')",6.972536085322257,0,0,0,0,2,3
"('55.720459', '37.818696')",7.740792754731213,0,0,0,0,1,3
"('55.727066', '37.82976')",6.969394214297331,0,0,0,0,2,3
"('55.727752', '37.8306847')",6.906942805288095,0,0,0,0,2,3
"('55.706867', '37.811985')",8.50953937635468,0,0,0,0,2,2
"('55.715931', '37.804179')",8.726714811434345,0,0,0,0,1,3
"('55.703936', '37.817789')",8.277608851544588,0,0,0,0,2,2
"('55.710781', '37.803875')",8.873804461301496,0,0,0,0,1,3
"('55.725098', '37.82897')",7.036148689804666,0,0,0,0,2,3
"('55.727318', '37.80842')",8.30648804225331,0,0,0,0,1,3
"('55.704266', '37.81196')",8.607056728982315,0,0,0,0,2,2
"('55.710415', '37.810925')",8.45698149302351,0,0,0,0,1,3
"('55.710175', '37.809309')",8.56199997236795,0,0,0,0,1,3
"('55.707202', '37.82246')",7.874976425177609,0,0,0,0,2,2
"('55.741837', '37.820152')",7.653768772109567,0,0,0,0,1,3
"('55.7351775', '37.8226439')",7.416667366606306,0,0,0,0,1,3
"('55.740041', '37.761734')",11.272914503866815,0,0,0,0,0,2
"('55.698538', '37.849643')",6.7559426228555015,0,0,0,0,2,3
"('55.705701', '37.771636')",10.977674805774623,0,0,0,0,0,2
"('55.721929', '37.833222')",6.813723452388125,0,0,0,0,2,3
"('55.7269396', '37.8345162')",6.672130588679697,0,0,0,0,2,3
"('55.74678', '37.798682')",9.077852295802911,0,0,0,0,1,2
