coords,edu_prof_closest_km,edu_prof_less500m,edu_prof_0.5-1km,edu_prof_1-3km,edu_prof_3-5km,edu_prof_5-10km,edu_prof_10-15km
"('55.65724', '37.494548')",2.2938013755013515,0,0,2,3,13,17
"('55.658124', '37.602005')",0.603566479730032,0,1,5,4,19,15
"('55.658581', '37.744262')",1.03992339420154,0,0,4,5,17,15
"('55.65868', '37.53109')",1.363068947618333,0,0,3,1,16,15
"('55.658683', '37.560377')",1.4248158615727833,0,0,3,3,20,12
"('55.658994', '37.5226097')",1.2421085138164567,0,0,2,2,14,17
"('55.66017', '37.730724')",0.9785824096370923,0,1,4,5,17,15
"('55.660374', '37.602049')",0.8539881084776811,0,1,5,4,20,16
"('55.660531', '37.730895')",0.955412645190976,0,1,4,5,17,15
"('55.660977', '37.514252')",1.1625031314307117,0,0,2,2,14,17
"('55.661327', '37.509342')",1.3075141320337083,0,0,2,3,13,18
"('55.661394', '37.414212')",2.3624272258930707,0,0,1,0,7,12
"('55.661496', '37.47147')",3.2595663920911444,0,0,0,4,7,20
"('55.661526', '37.560932')",1.1285438482843742,0,0,4,2,20,13
"('55.661547', '37.473923')",3.2220252195491375,0,0,0,4,8,20
"('55.661547', '37.558113')",1.2263339371857391,0,0,4,2,20,14
"('55.661836', '37.516')",1.0272728271416434,0,0,2,2,14,17
"('55.6620528', '37.5125239')",1.1194856067817207,0,0,2,2,14,17
"('55.662434', '37.58476')",1.2631247595686477,0,0,4,4,20,16
"('55.662816', '37.471614')",3.13955298988574,0,0,0,4,7,21
"('55.662964', '37.528217')",0.8529849779452593,0,1,2,2,17,15
"('55.663629', '37.73244')",0.7971614899158215,0,2,3,5,17,16
"('55.663639', '37.486679')",2.3864897720491998,0,0,2,2,14,17
"('55.663918', '37.576187')",0.7995277606149596,0,1,3,5,20,15
"('55.66534', '37.733338')",0.6423244929105161,0,3,2,6,17,16
"('55.665594', '37.547594')",1.5021355879987872,0,0,4,1,19,17
"('55.666086', '37.561688')",0.7008700334105711,0,1,3,4,17,19
"('55.666142', '37.511356')",0.8525611831734167,0,1,1,4,13,19
"('55.666589', '37.586518')",1.1027213817265398,0,0,4,6,19,19
"('55.666868', '37.505678')",1.1387838409863296,0,0,2,3,14,18
"('55.667657', '37.440226')",2.122838236359202,0,0,1,0,7,15
"('55.668021', '37.508741')",0.9157603907096721,0,1,1,4,14,19
"('55.668386', '37.56379')",0.44339545042034273,1,0,4,4,18,18
"('55.668909', '37.583418')",0.8404349561298217,0,1,3,7,19,20
"('55.669544', '37.78783')",1.0869305965523535,0,0,4,0,18,16
"('55.669712', '37.439957')",1.8988681090848218,0,0,1,0,7,15
"('55.669899', '37.515371')",0.46082189045356575,1,0,2,3,15,19
"('55.670242', '37.610332')",1.0708524931598238,0,0,7,5,19,18
"('55.67065', '37.6115')",1.035009094497503,0,0,7,7,17,20
"('55.671031', '37.460421')",1.9919385677920292,0,0,1,2,9,19
"('55.6714126', '37.5485865')",1.3235931614653071,0,0,4,3,17,20
"('55.671494', '37.599518')",1.0965581731864984,0,0,7,5,20,18
"('55.671555', '37.78962')",1.2339082362509208,0,0,4,1,18,16
"('55.6726', '37.464283')",1.9835283604911298,0,0,1,2,9,19
"('55.67278', '37.619144')",1.0175323506497937,0,0,6,8,16,21
"('55.672905', '37.524318')",0.22675753428887227,1,1,2,2,16,20
"('55.673138', '37.66627')",1.4849955507710013,0,0,5,9,15,23
"('55.67335', '37.51068')",0.8102587448198784,0,2,0,5,14,21
"('55.6736287', '37.4948009')",1.6407059682957206,0,0,2,3,14,19
"('55.674118', '37.507008')",0.9998931676606065,0,1,1,4,13,22
"('55.674671', '37.487712')",1.9937663333347733,0,0,2,2,13,19
"('55.675529', '37.598618')",0.794329715590232,0,2,5,7,19,20
"('55.675798', '37.443982')",1.1986472165834852,0,0,1,2,7,18
"('55.6758988', '37.4906266')",1.7747324647032392,0,0,2,2,14,19
"('55.676154', '37.536131')",0.9836927034555726,0,1,3,3,17,20
"('55.67638', '37.642')",0.020774881176381765,1,1,7,8,16,23
"('55.676585', '37.634092')",0.37439106645808173,2,0,6,9,15,23
"('55.6773', '37.50356')",0.9615363182597465,0,1,1,4,13,23
"('55.677539', '37.634398')",0.29410163063365236,2,0,6,9,15,23
"('55.677837', '37.763638')",0.9536069007020382,0,1,3,3,24,11
"('55.678169', '37.580939')",0.5387519361985242,0,2,4,8,15,25
"('55.678382', '37.599301')",0.5912791753469095,0,2,5,7,18,21
"('55.678707', '37.634631')",0.2025567267397018,2,0,6,9,15,23
"('55.678768', '37.578702')",0.3830747010922716,1,2,4,8,15,25
"('55.679245', '37.685055')",0.2805973510645742,1,1,5,7,19,19
"('55.67928', '37.542428')",1.4223997589826478,0,0,4,4,17,21
"('55.6794626', '37.6953989')",0.35339979093553986,1,1,4,8,21,17
"('55.68027', '37.515191')",0.16038246669392042,1,0,2,3,16,20
"('55.68032', '37.45746')",1.0619725095739136,0,0,1,2,9,19
"('55.68032', '37.72457')",0.8668226390266158,0,1,5,2,27,11
"('55.680935', '37.75373')",0.9145180591374896,0,1,3,4,25,10
"('55.681047', '37.551088')",0.8700312423669763,0,1,3,6,16,24
"('55.681067', '37.48296')",2.160936554274664,0,0,3,0,15,19
"('55.681163', '37.610233')",0.10729918711366825,1,1,7,8,16,24
"('55.6811648', '37.5948427')",0.2342661361036023,1,1,6,6,19,22
"('55.681194', '37.527696')",0.5913857489374952,0,1,3,3,16,21
"('55.681275', '37.718238')",0.824722188985274,0,1,5,5,24,14
"('55.681387', '37.674445')",0.6835432272701271,0,2,4,9,17,23
"('55.682645', '37.637434')",0.4330148925624351,2,0,7,9,15,24
"('55.682674', '37.650345')",0.8917338885324783,0,1,8,8,17,22
"('55.682747', '37.489356')",1.7682958253575074,0,0,3,1,15,20
"('55.683239', '37.530939')",0.8321415718046986,0,1,3,3,18,22
"('55.683407', '37.555355')",0.6484719959067712,0,1,3,8,15,25
"('55.6834388', '37.6950682')",0.4205953176419764,2,1,4,8,21,19
"('55.683518', '37.530256')",0.801373095731112,0,1,3,3,18,22
"('55.683563', '37.67088')",0.7417552025806061,0,1,7,6,22,18
"('55.6836471', '37.6983498')",0.38830350539052483,1,1,4,8,21,18
"('55.68402', '37.656307')",1.256469915894299,0,0,8,8,17,22
"('55.684366', '37.533993')",1.0546014362564549,0,0,4,3,19,21
"('55.684396', '37.695519')",0.3788877846035305,1,2,3,9,20,20
"('55.6846329', '37.6990343')",0.37907055324273686,1,1,4,8,21,19
"('55.684772', '37.585404')",0.1252050525047308,1,1,8,4,19,22
"('55.684975', '37.49206')",1.6462083211210732,0,0,3,1,15,21
"('55.685158', '37.68641')",0.24812102305329664,2,1,5,7,22,19
"('55.685234', '37.921005')",9.133380759336912,0,0,0,0,5,11
"('55.685477', '37.593345')",0.16133336890569794,1,0,9,3,20,21
"('55.686366', '37.582152')",0.2621179527726499,1,1,7,5,18,23
"('55.686504', '37.681038')",0.06489625018986632,1,2,5,8,21,21
"('55.686579', '37.676933')",0.30968728504906656,1,1,7,6,23,18
"('55.686985', '37.589733')",0.261648766931813,1,0,9,3,20,21
"('55.688862', '37.684416')",0.32599176559872645,1,2,4,8,22,20
"('55.6895027', '37.655056')",1.6886965710620023,0,0,10,5,25,16
"('55.689563', '37.561949')",0.9027220727091149,0,1,4,7,17,25
"('55.689725', '37.854746')",5.758918452464362,0,0,0,0,10,22
"('55.690258', '37.495583')",1.7054575327770627,0,0,2,3,15,22
"('55.6907642', '37.6558984')",1.7087906651073252,0,0,10,5,25,18
"('55.690821', '37.858824')",5.9290217104513605,0,0,0,0,10,21
"('55.692024', '37.467509')",1.5013887221372275,0,0,1,3,11,23
"('55.692317', '37.531551')",1.5024172016362058,0,0,4,4,19,22
"('55.692851', '37.562766')",1.1690337879736838,0,0,5,6,18,25
"('55.693145', '37.546525')",1.7377211089263978,0,0,4,6,18,24
"('55.693957', '37.585098')",1.0072785634564254,0,0,10,3,21,25
"('55.694096', '37.81723')",3.5305805956535314,0,0,0,5,12,23
"('55.694114', '37.665183')",1.373275964170969,0,0,10,6,24,20
"('55.69426', '37.457592')",1.110610397228773,0,0,1,3,10,24
"('55.694322', '37.63676')",0.8533241672413893,0,1,11,5,24,19
"('55.694435', '37.602634')",0.607322610619078,0,1,10,4,21,23
"('55.695195', '37.530229')",1.7340277793775547,0,0,3,5,18,24
"('55.695246', '37.85073')",5.257373639297922,0,0,0,0,10,21
"('55.69553', '37.56943')",1.1528828764255885,0,0,8,3,22,21
"('55.695611', '37.47351')",2.0120069685254554,0,0,1,3,12,24
"('55.696037', '37.460421')",1.3765068558257398,0,0,1,3,12,23
"('55.696123', '37.469817')",1.8407942595914337,0,0,1,3,12,23
"('55.696161', '37.476761')",2.221618330834649,0,0,1,3,14,22
"('55.6968553', '37.6359431')",0.5760493548890135,0,1,10,6,24,19
"('55.697179', '37.512577')",1.7952282436073743,0,0,2,5,15,26
"('55.697238', '37.476732')",2.2769073300772296,0,0,1,3,15,21
"('55.69731', '37.473725')",2.1189812056623616,0,0,1,3,14,22
"('55.697453', '37.633976')",0.535087897944686,0,1,10,6,24,19
"('55.697853', '37.944029')",9.176030866925892,0,0,0,0,3,8
"('55.698208', '37.647504')",0.7740409616421255,0,1,8,9,21,24
"('55.698285', '37.497872')",2.263981580010916,0,0,1,4,16,23
"('55.698437', '37.942906')",9.080302717336064,0,0,0,0,3,8
"('55.698477', '37.625999')",0.7636486281722994,0,1,10,7,22,21
"('55.698589', '37.825856')",3.6915031329871346,0,0,0,4,10,25
"('55.69868', '37.92679')",8.291589266563644,0,0,0,0,5,9
"('55.6988237', '37.6385601')",0.3624952954749522,1,0,11,7,24,19
"('55.698874', '37.468312')",1.9528754221731794,0,0,1,3,13,24
"('55.69899', '37.928253')",8.336415201349265,0,0,0,0,5,9
"('55.699287', '37.74525')",0.43145080242107897,1,2,3,4,26,13
"('55.699558', '37.631101')",0.4323196358373474,1,0,11,7,23,20
"('55.699886', '37.500745')",2.326480803156109,0,0,1,4,16,23
"('55.700104', '37.468034')",2.034894914791286,0,0,1,3,14,23
"('55.700645', '37.930508')",8.321756295014477,0,0,0,0,5,9
"('55.7008162', '37.768386')",1.0228218072983197,0,0,5,1,27,12
"('55.700983', '37.493479')",2.667660102237632,0,0,1,4,15,23
"('55.70108', '37.661356')",0.8022178166077034,0,1,9,8,22,22
"('55.701262', '37.651583')",0.8852562463642513,0,2,7,11,21,24
"('55.70128', '37.642654')",0.3538044339497146,1,0,12,7,25,20
"('55.701516', '37.948898')",9.176401482556335,0,0,0,0,3,8
"('55.7016804', '37.4925216')",2.7657820953438343,0,0,1,3,16,23
"('55.701708', '37.512237')",2.2961443156131778,0,0,1,8,15,24
"('55.701775', '37.663404')",0.7621943913946589,0,2,7,10,20,24
"('55.702296', '37.781559')",1.4335814705332066,0,0,4,1,26,11
"('55.702307', '37.515093')",2.3426662456055087,0,0,1,8,16,23
"('55.702312', '37.640633')",0.2055529971024195,1,0,11,8,23,22
"('55.702901', '37.491251')",2.922958215021037,0,0,1,3,16,23
"('55.702926', '37.67855')",0.11853244206692606,1,0,8,9,20,24
"('55.703022', '37.81619')",2.9237174314703513,0,0,1,4,15,20
"('55.70323', '37.670753')",0.5071901219071178,0,3,6,12,18,26
"('55.703373', '37.943616')",8.785914321655115,0,0,0,0,3,9
"('55.703599', '37.516463')",2.4819575612454705,0,0,1,8,16,23
"('55.703976', '37.923798')",7.760131611943616,0,0,0,0,5,11
"('55.704103', '37.565021')",1.5755106919066568,0,0,8,4,21,25
"('55.704413', '37.503352')",2.725319453570262,0,0,1,4,17,22
"('55.70442', '37.77749')",1.110698093892808,0,0,5,1,27,11
"('55.704524', '37.615371')",0.8263522615571228,0,1,10,8,21,25
"('55.704981', '37.501618')",2.8223068079168283,0,0,1,4,17,22
"('55.706715', '37.615067')",0.7231134172073811,0,2,9,9,21,25
"('55.707295', '37.456822')",1.6996742958942348,0,0,2,2,15,22
"('55.707365', '37.57775')",0.6994357889934018,0,2,6,7,20,26
"('55.707623', '37.768561')",0.6634724869184582,0,2,3,4,24,16
"('55.707745', '37.671875')",0.5274380023217724,0,3,6,11,20,24
"('55.707841', '37.655472')",0.22227646979613244,1,2,6,12,17,28
"('55.708663', '37.590255')",0.11724873512451249,2,1,7,7,22,24
"('55.708785', '37.676807')",0.43175992792326107,1,1,7,10,20,24
"('55.709028', '37.620761')",0.9717114278947413,0,1,10,9,21,25
"('55.70927', '37.61811')",0.8338475749494912,0,3,8,10,20,26
"('55.709424', '37.817735')",2.778878702878678,0,0,1,6,14,21
"('55.709713', '37.679412')",0.5052142695657968,0,2,7,10,20,24
"('55.7100458', '37.6088908')",0.37590507495267356,1,3,7,9,22,24
"('55.7100596', '37.3993136')",1.4890398161418936,0,0,2,1,7,20
"('55.710094', '37.65888')",0.14990326277288335,2,1,6,12,17,28
"('55.710106', '37.679943')",0.5503376508185971,0,2,7,10,20,24
"('55.7106908', '37.5980618')",0.40111098472639567,1,4,4,12,18,28
"('55.710692', '37.607448')",0.34949350151736286,3,2,8,8,22,24
"('55.712452', '37.940418')",8.067493215576633,0,0,0,0,4,10
"('55.7125233', '37.5968509')",0.5853985487855663,0,5,3,13,17,29
"('55.71271', '37.644478')",0.08818465790423963,1,0,11,7,23,24
"('55.712766', '37.528064')",3.029672150997558,0,0,0,11,14,29
"('55.71304', '37.500944')",2.8751137021426167,0,0,2,4,17,22
"('55.7131028', '37.9460569')",8.34013178770856,0,0,0,0,4,10
"('55.713135', '37.618526')",0.6165891714125242,0,4,6,12,19,27
"('55.713441', '37.721292')",2.2010842801272426,0,0,4,10,20,23
"('55.7135459', '37.4365861')",0.8255649332249776,0,1,1,2,11,23
"('55.7137', '37.621838')",0.8055084870757171,0,4,6,12,20,27
"('55.713725', '37.520222')",3.3270155185199233,0,0,0,9,17,25
"('55.713796', '37.483939')",1.9046603302412621,0,0,2,2,19,20
"('55.713968', '37.405121')",1.1316028087682377,0,0,3,0,8,19
"('55.7140296', '37.4352823')",0.7566911750369367,0,1,1,2,11,23
"('55.714191', '37.670914')",0.4079685204526281,1,2,7,10,21,23
"('55.714206', '37.505355')",2.8452642172554166,0,0,1,5,20,19
"('55.714546', '37.436319')",0.8351951018610787,0,1,1,2,11,23
"('55.714699', '37.504701')",2.7788582985363433,0,0,1,4,21,18
"('55.71482', '37.750029')",1.0739083804259917,0,0,5,4,26,15
"('55.714883', '37.4332517')",0.6688972194755468,0,1,1,2,11,23
"('55.714891', '37.477399')",1.4940374256858358,0,0,2,1,19,20
"('55.7149838', '37.474807')",1.3580799507611407,0,0,2,1,19,19
"('55.715469', '37.521111')",3.131577827059833,0,0,0,8,18,24
"('55.71548', '37.479034')",1.543836169170672,0,0,2,1,19,20
"('55.715626', '37.410106')",0.8847103709702104,0,1,2,1,7,20
"('55.715839', '37.434361')",0.7803110145506249,0,1,1,2,11,23
"('55.715961', '37.751026')",1.1899818663277306,0,0,5,5,25,16
"('55.7164084', '37.6343347')",0.6892608522446889,0,1,10,8,24,23
"('55.7166', '37.50902')",2.7044154302698433,0,0,1,4,21,19
"('55.716671', '37.751071')",1.128316268827958,0,0,5,5,25,16
"('55.71675', '37.57678')",0.029038687750444395,1,0,7,6,23,23
"('55.71697', '37.500816')",2.455948075130234,0,0,2,3,21,18
"('55.717188', '37.619522')",0.46603690676076837,1,3,8,8,24,23
"('55.71729', '37.6213')",0.5652425391817733,0,4,7,9,23,24
"('55.717295', '37.595097')",0.7148132724028141,0,3,6,10,20,26
"('55.7174103', '37.7821036')",0.5606034947430828,0,1,3,4,24,16
"('55.717579', '37.594225')",0.7756046051333696,0,3,6,10,20,26
"('55.717752', '37.4298685')",0.7215777398642155,0,1,2,1,11,23
"('55.7178871', '37.4265829')",0.6480570992429402,0,1,2,1,10,24
"('55.718096', '37.666072')",0.18523992624247412,1,1,9,8,23,24
"('55.7181046', '37.3990861')",0.9845612446865215,0,1,2,1,7,20
"('55.718624', '37.637337')",0.6960817141216765,0,3,10,8,24,23
"('55.718633', '37.623214')",0.6546579483510179,0,3,9,7,25,22
"('55.718659', '37.576807')",0.13719920005521077,1,0,8,5,25,21
"('55.71883', '37.477623')",1.3033433959945393,0,0,2,2,18,21
"('55.718884', '37.634678')",0.830302111881186,0,3,10,7,25,22
"('55.719009', '37.414993')",0.7527598595893716,0,1,2,1,7,22
"('55.719054', '37.429007')",0.7447703298762993,0,1,2,1,10,24
"('55.7191524', '37.8311864')",3.302642738838071,0,0,0,7,11,22
"('55.719395', '37.820908')",2.961422398359401,0,0,1,7,14,20
"('55.719433', '37.656871')",0.730493906437936,0,5,5,12,19,29
"('55.71947', '37.694398')",1.5486763615733636,0,0,8,8,23,22
"('55.719585', '37.660656')",0.557270953493276,0,4,6,11,20,28
"('55.719683', '37.578343')",0.27939859192743516,1,0,8,5,25,21
"('55.720078', '37.90309')",5.632287697088978,0,0,0,0,9,13
"('55.720121', '37.690686')",1.328235894309122,0,0,9,6,26,19
"('55.720184', '37.431442')",0.7563740657036064,0,1,2,1,12,22
"('55.7202015', '37.6935129')",1.5047494062304454,0,0,9,7,24,21
"('55.7206172', '37.6935138')",1.5131742234353287,0,0,9,7,25,20
"('55.720717', '37.424947')",0.4578910890937585,1,0,3,0,11,22
"('55.720864', '37.725604')",1.9589918563895474,0,0,4,12,18,25
"('55.720986', '37.46564')",0.5136432700020283,0,1,1,2,17,19
"('55.7210103', '37.6935982')",1.5275113900623067,0,0,9,7,25,20
"('55.721077', '37.62157')",0.5939269666991759,0,2,10,6,26,21
"('55.721255', '37.902931')",5.549946159422038,0,0,0,0,9,13
"('55.721264', '37.653873')",0.4565518136039572,1,2,9,8,23,25
"('55.721483', '37.62634')",0.8857375263199083,0,2,11,5,27,21
"('55.72177', '37.398384')",0.7746436743599715,0,1,2,1,7,21
"('55.721807', '37.51361')",2.3899217951142577,0,0,2,4,22,20
"('55.721873', '37.573977')",0.511200135355685,0,2,6,6,25,21
"('55.722034', '37.47316')",0.9532243535122467,0,1,1,1,20,19
"('55.72214', '37.61857')",0.4967974451990906,1,2,9,7,25,23
"('55.722157', '37.584721')",0.7428193228281247,0,2,6,9,21,25
"('55.722233', '37.61309')",0.35035068034577965,1,3,7,9,24,23
"('55.72237', '37.611015')",0.2811046050035122,1,3,7,9,22,25
"('55.722527', '37.613503')",0.3851563894015561,1,3,7,9,24,23
"('55.722565', '37.612667')",0.3700547089154066,1,3,7,9,24,23
"('55.72275', '37.895511')",5.071575171632958,0,0,0,0,10,14
"('55.7228', '37.868526')",3.80793300700012,0,0,0,3,9,20
"('55.722857', '37.780176')",0.9598697880226367,0,1,4,4,23,17
"('55.723014', '37.434711')",0.7553969248217405,0,2,0,3,12,22
"('55.723014', '37.62563')",0.8344621283804539,0,2,11,5,28,20
"('55.72303', '37.613747')",0.418579050133586,1,3,7,9,24,24
"('55.7232502', '37.4704095')",0.7800781202671305,0,1,1,1,20,18
"('55.723252', '37.563521')",0.955104317986669,0,1,7,5,26,21
"('55.723366', '37.558006')",1.2299257993995787,0,0,4,8,22,25
"('55.723592', '37.527256')",2.1624292610706553,0,0,2,6,24,19
"('55.723643', '37.780051')",1.0386806981941676,0,0,5,4,23,17
"('55.723719', '37.452103')",0.33014741150893034,1,0,2,1,17,18
"('55.723876', '37.777149')",1.0167466135035295,0,0,5,3,24,16
"('55.724211', '37.580265')",0.6159302806732505,0,2,6,8,24,22
"('55.724271', '37.44691')",0.661604368428604,0,1,1,2,15,20
"('55.724611', '37.530463')",1.9566723750622885,0,0,2,8,22,21
"('55.724996', '37.41546')",0.4074605474046716,1,0,3,0,9,23
"('55.725143', '37.62175')",0.8777757506858307,0,1,11,4,29,19
"('55.725184', '37.772891')",1.0475802485853736,0,0,5,2,27,13
"('55.725433', '37.432655')",0.48354520689175606,1,1,2,1,13,22
"('55.725478', '37.743345')",0.7462670601891477,0,1,3,9,22,21
"('55.726198', '37.766118')",0.610095640106323,0,1,3,5,24,17
"('55.7262713', '37.6758841')",0.856232662873272,0,1,9,8,24,24
"('55.7263668', '37.741592')",0.8451334012221942,0,1,3,9,22,21
"('55.7263761', '37.6769525')",0.9160001801498437,0,1,9,7,25,23
"('55.72662', '37.753174')",0.11686677502962886,1,0,4,8,22,20
"('55.726853', '37.749696')",0.33546849018257235,1,0,4,8,22,21
"('55.726894', '37.574345')",0.2245352475588989,1,0,8,4,29,18
"('55.72729', '37.63783')",0.06304809313036083,1,2,10,4,29,19
"('55.727384', '37.652382')",0.10250038576065482,2,2,9,6,27,21
"('55.727455', '37.45036')",0.6611620499066662,0,1,1,2,18,17
"('55.7278', '37.634047')",0.2583503744442303,1,1,12,2,31,17
"('55.727947', '37.630751')",0.45686533932246287,1,0,13,1,32,16
"('55.728515', '37.737587')",1.0410447076220717,0,0,4,9,22,21
"('55.728601', '37.527867')",1.7074227134911661,0,0,3,4,26,17
"('55.72923', '37.417724')",0.5366116084746646,0,2,1,2,10,23
"('55.72961', '37.570474')",0.2810752334804536,1,0,6,6,27,19
"('55.729818', '37.762201')",0.48725390576523997,1,1,4,7,23,18
"('55.73002', '37.633652')",0.4458429139099975,1,0,12,2,32,16
"('55.730431', '37.574067')",0.14104596130481079,1,0,6,6,27,19
"('55.730948', '37.64401')",0.6046341499596406,0,3,10,4,30,18
"('55.730957', '37.67653')",0.7538413698210624,0,2,8,7,26,22
"('55.730995', '37.58041')",0.36811596488914894,1,0,8,5,28,19
"('55.731024', '37.623097')",0.6746434240144209,0,1,11,3,30,18
"('55.731212', '37.415442')",0.6598918255961713,0,2,1,2,9,23
"('55.7315262', '37.5863649')",0.7301860505871186,0,1,8,5,29,19
"('55.731992', '37.672756')",0.6943955249654442,0,2,8,7,27,21
"('55.732037', '37.622547')",0.5870945586964132,0,1,11,3,31,17
"('55.732063', '37.419395')",0.748368622966728,0,2,1,2,10,23
"('55.732839', '37.461867')",1.1362955582046839,0,0,2,1,22,16
"('55.733443', '37.671094')",0.7031586563771309,0,3,7,8,26,22
"('55.73348', '37.632584')",0.48208946328154834,1,0,11,3,33,15
"('55.733624', '37.654448')",0.5507080755221971,0,4,7,8,27,21
"('55.733696', '37.620052')",0.5494044732546379,0,2,9,5,30,18
"('55.733795', '37.614033')",0.8774336033199064,0,2,10,4,30,18
"('55.733964', '37.620905')",0.4887083263620266,1,1,10,4,32,16
"('55.734139', '37.740579')",0.3933043997393557,1,1,4,8,22,20
"('55.734202', '37.618866')",0.58211747270678,0,2,9,5,31,17
"('55.734324', '37.5267398')",1.392937933079795,0,0,2,7,25,18
"('55.734385', '37.525342')",1.4702719044735144,0,0,2,7,25,18
"('55.734653', '37.744503')",0.3663972332108783,1,1,4,8,22,20
"('55.734805', '37.668156')",0.7136044388805455,0,2,8,7,28,20
"('55.734897', '37.638818')",0.5274285167702829,0,1,11,4,33,15
"('55.734973', '37.571013')",0.6814009333499162,0,1,2,10,23,22
"('55.735084', '37.698834')",0.800298805933713,0,2,4,12,23,22
"('55.735505', '37.635593')",0.5335574028569335,0,1,10,5,32,16
"('55.73554', '37.626556')",0.1283264685244,1,1,10,5,32,16
"('55.7355913', '37.5720679')",0.7257955170480712,0,1,2,10,23,22
"('55.735738', '37.499435')",0.7245661480888275,0,1,1,4,24,17
"('55.735941', '37.583598')",0.9049826530712944,0,2,5,8,26,20
"('55.736047', '37.672765')",0.6997562382748119,0,4,4,13,22,26
"('55.736265', '37.456585')",1.4357837849552606,0,0,2,1,22,15
"('55.73635', '37.588505')",0.8104847428805064,0,1,6,7,27,20
"('55.736458', '37.599678')",0.8490804324285598,0,1,6,8,27,21
"('55.736477', '37.422367')",0.7297704509236441,0,2,1,2,13,20
"('55.736508', '37.522054')",1.5945478107390896,0,0,2,6,25,18
"('55.736878', '37.56936')",0.9170865614889316,0,1,2,9,25,20
"('55.736883', '37.617105')",0.5619839994110835,0,2,9,6,31,17
"('55.736909', '37.62599')",0.06186480458130948,1,1,10,5,32,16
"('55.737431', '37.632969')",0.34871600187111895,1,0,11,4,33,15
"('55.737507', '37.518371')",1.8032447420167448,0,0,2,6,25,18
"('55.737568', '37.631748')",0.2740321251078902,1,1,10,5,32,16
"('55.738049', '37.625873')",0.12105994861801286,1,1,10,5,32,15
"('55.73829', '37.710342')",0.4254394336714088,1,1,5,13,22,22
"('55.738308', '37.64216')",0.12535066343267998,1,2,8,8,29,19
"('55.738363', '37.438817')",0.7326251567672099,0,2,0,3,18,16
"('55.738561', '37.493452')",0.3096334681483074,1,0,2,1,26,15
"('55.738591', '37.490326')",0.12344967851181275,1,0,2,1,25,16
"('55.738617', '37.538161')",0.556029137238796,0,1,1,8,24,20
"('55.7388', '37.570976')",1.0889337850228828,0,0,3,8,27,18
"('55.73888', '37.602005')",0.7267575175242832,0,1,6,9,28,20
"('55.738885', '37.58323')",0.7561997761277611,0,1,5,9,25,20
"('55.73913', '37.414364')",0.3452561821664421,1,1,2,1,13,19
"('55.739245', '37.76203')",0.40624294208150175,1,0,6,8,20,21
"('55.739544', '37.415047')",0.40819316148907536,1,0,3,0,14,18
"('55.739554', '37.597414')",0.4794819907489243,1,0,7,7,30,18
"('55.73959', '37.476636')",0.7257087098102728,0,1,1,2,22,19
"('55.73973', '37.601303')",0.6326098567444681,0,1,6,8,29,19
"('55.74031', '37.593796')",0.32141007030782937,1,0,7,7,30,16
"('55.740451', '37.635476')",0.3741763717347858,1,0,8,8,29,18
"('55.740472', '37.584272')",0.598863277764541,0,1,4,10,25,20
"('55.740522', '37.661958')",0.45750298017862073,1,1,7,9,26,21
"('55.740537', '37.604807')",0.7802011023582798,0,1,7,9,28,20
"('55.740664', '37.60284')",0.6613183775333746,0,1,6,8,30,18
"('55.740807', '37.588493')",0.3694341273809839,1,0,6,8,28,17
"('55.741075', '37.631236')",0.49188033730320196,1,1,8,7,30,17
"('55.741075', '37.687605')",0.3033872669022655,3,0,8,11,26,21
"('55.741115', '37.573151')",1.2325321614558846,0,0,3,10,25,20
"('55.741191', '37.58888')",0.32147027685417173,1,0,5,9,28,17
"('55.741323', '37.417733')",0.6683560791277413,0,1,2,1,18,15
"('55.741475', '37.535826')",0.7215453192298786,0,1,2,6,26,17
"('55.741632', '37.546156')",0.21582613929870342,1,0,3,6,27,18
"('55.741733', '37.619028')",0.03075918671161776,1,1,8,9,28,19
"('55.74185', '37.599148')",0.39587965712538914,1,0,6,8,29,17
"('55.742027', '37.670277')",0.6795980343297578,0,2,5,13,22,25
"('55.742124', '37.433687')",1.1033388776206343,0,0,2,1,21,13
"('55.742163', '37.6364893')",0.4011242709764019,1,1,7,9,28,19
"('55.742189', '37.574992')",1.0997052610323785,0,0,3,11,24,21
"('55.742256', '37.87776')",3.1185324448355134,0,0,0,4,10,17
"('55.74255', '37.799274')",0.5482487896762932,0,1,4,5,21,18
"('55.742585', '37.577499')",0.9386741355552148,0,1,2,13,22,23
"('55.742625', '37.510242')",1.451140846858934,0,0,2,6,24,18
"('55.742625', '37.548195')",0.32225728514972385,1,0,3,8,25,20
"('55.74296', '37.600963')",0.47940434947199295,1,0,5,10,28,18
"('55.743005', '37.602256')",0.5599561335628939,0,1,4,11,27,19
"('55.743188', '37.684874')",0.20244066829213986,2,1,7,13,24,23
"('55.743324', '37.542393')",0.4961551278058441,1,0,3,5,28,17
"('55.74333', '37.60144')",0.5073773117573566,0,1,4,11,27,19
"('55.744022', '37.644325')",0.4878160842445742,1,2,6,11,26,21
"('55.74419', '37.803318')",0.43084568301736514,1,0,5,3,22,15
"('55.744191', '37.594863')",0.12891027566100713,1,0,4,11,27,19
"('55.744237', '37.407591')",0.8405776155028105,0,1,2,1,15,15
"('55.744308', '37.419521')",1.0003239522798464,0,0,2,1,19,14
"('55.74446', '37.613018')",0.4225955934775562,1,0,7,10,26,21
