coords,bus_stations_closest_km,bus_stations_less500m,bus_stations_0.5-1km,bus_stations_1-3km,bus_stations_3-5km,bus_stations_5-10km,bus_stations_10-15km
"('55.878576', '37.484298')",0.24167659083407966,1,0,1,0,1,0
"('55.709698', '37.61238')",12.918657093712609,0,0,0,0,0,3
"('55.706203', '37.585727')",12.16274197371089,0,0,0,0,0,3
"('55.694758', '37.562191')",10.737443290475527,0,0,0,0,0,3
"('55.707852', '37.606685')",12.623214886754038,0,0,0,0,0,3
"('55.710809', '37.610404')",13.002934713447011,0,0,0,0,0,3
"('55.710327', '37.589347')",12.6537755130117,0,0,0,0,0,3
"('55.711087', '37.597675')",12.838477600858226,0,0,0,0,0,3
"('55.710809', '37.610404')",13.002934713447011,0,0,0,0,0,3
"('55.707852', '37.606685')",12.623214886754038,0,0,0,0,0,3
"('55.71286', '37.615856')",13.3186881248043,0,0,0,0,0,3
"('55.71305', '37.596228')",13.033299730021694,0,0,0,0,0,2
"('55.69107', '37.560188')",10.32194461606061,0,0,0,0,0,3
"('55.695047', '37.579391')",10.873969393263963,0,0,0,0,0,3
"('55.694246', '37.570573')",10.718262036848769,0,0,0,0,0,3
"('55.714405', '37.61018')",13.384891658854347,0,0,0,0,0,2
"('55.718111', '37.596363')",13.587161415934169,0,0,0,0,0,1
"('55.710809', '37.610404')",13.002934713447011,0,0,0,0,0,3
"('55.717842', '37.603163')",13.647980687489923,0,0,0,0,0,2
"('55.686375', '37.848045')",8.146240220760145,0,0,0,0,1,2
"('55.685947', '37.84607')",8.045014487173777,0,0,0,0,1,2
"('55.569064', '37.581953')",3.7068384386787407,0,0,0,1,0,4
"('55.567178', '37.573312')",3.680834085574395,0,0,0,1,0,4
"('55.566247', '37.583787')",4.0382270254355,0,0,0,1,0,4
"('55.566063', '37.578469')",3.913615433350733,0,0,0,1,0,4
"('55.576202', '37.58024')",2.968283248998662,0,0,1,0,1,3
"('55.558641', '37.559308')",4.440469082117184,0,0,0,1,0,3
"('55.565855', '37.580346')",3.9824354352186417,0,0,0,1,0,4
"('55.572309', '37.569009')",3.053020929498776,0,0,0,1,0,4
"('55.564969', '37.579672')",4.055444656602387,0,0,0,1,0,4
"('55.607316', '37.591503')",2.5499577148353363,0,0,1,0,2,2
"('55.763275', '37.716927')",7.4551244444727525,0,0,0,0,1,0
"('55.764202', '37.716442')",7.403239678062526,0,0,0,0,1,0
"('55.764886', '37.711617')",7.5687563055133795,0,0,0,0,1,0
"('55.720923', '37.68843')",12.245016958262738,0,0,0,0,0,3
"('55.764465', '37.701978')",8.052875252180476,0,0,0,0,1,0
"('55.77192', '37.71317')",6.982946042207773,0,0,0,0,1,0
"('55.771104', '37.703865')",7.501239421558048,0,0,0,0,1,0
"('55.771818', '37.705185')",7.387383250743573,0,0,0,0,1,0
"('55.75825', '37.710548')",8.1357654925014,0,0,0,0,1,0
"('55.76227', '37.71203')",7.751375399918983,0,0,0,0,1,0
"('55.89496', '37.53006')",3.570000272757658,0,0,0,1,0,1
"('55.894248', '37.526124')",3.3172858972977224,0,0,0,1,0,1
"('55.904887', '37.550765')",5.252396708503817,0,0,0,0,1,0
"('55.886393', '37.54012')",3.817911902661814,0,0,0,1,0,1
"('55.906456', '37.55019')",5.320496161614296,0,0,0,0,1,0
"('55.883303', '37.53632')",3.5236207191816256,0,0,0,1,0,1
"('55.905068', '37.547926')",5.116088439676734,0,0,0,0,1,0
"('55.901056', '37.554753')",5.250971428361795,0,0,0,0,1,0
"('55.865642', '37.534658')",3.702571816278358,0,0,0,1,0,1
"('55.84675', '37.582493')",7.3274149141401645,0,0,0,0,1,1
"('55.854315', '37.410439')",5.180641849173491,0,0,0,0,1,0
"('55.889043', '37.54065')",3.923468981826321,0,0,0,1,0,1
"('55.897079', '37.541296')",4.299809831634264,0,0,0,1,0,1
"('55.892345', '37.541395')",4.086414644051526,0,0,0,1,0,1
"('55.884832', '37.526618')",2.955397028595161,0,0,1,0,1,0
"('55.893213', '37.539266')",3.999608374963124,0,0,0,1,0,1
"('55.89407', '37.53905')",4.025850520759449,0,0,0,1,0,1
"('55.904887', '37.550765')",5.252396708503817,0,0,0,0,1,0
"('55.884292', '37.540147')",3.77649664957815,0,0,0,1,0,1
"('55.9023951', '37.5556266')",5.369873870295173,0,0,0,0,1,0
"('55.841387', '37.547737')",5.940812597351181,0,0,0,0,1,0
"('55.843267', '37.544117')",5.632441062924702,0,0,0,0,1,0
"('55.844445', '37.562685')",6.426984808331031,0,0,0,0,1,0
"('55.840689', '37.548393')",6.024847103928993,0,0,0,0,1,0
"('55.843555', '37.553073')",6.020797841649222,0,0,0,0,1,0
"('55.732884', '37.483355')",13.034955190997685,0,0,0,0,0,1
"('55.779413', '37.513709')",11.286423495897106,0,0,0,0,0,1
"('55.779975', '37.615722')",12.071938412294928,0,0,0,0,0,2
"('55.8083718', '37.7603483')",2.5100238870524962,0,0,1,0,1,0
"('55.8077552', '37.7580201')",2.663750644131673,0,0,1,0,1,0
"('55.803069', '37.762776')",2.504788124471959,0,0,1,0,1,0
"('55.8051696', '37.7553')",2.884893046895046,0,0,1,0,1,0
"('55.8058209', '37.7547534')",2.902671051973092,0,0,1,0,1,0
"('55.8051696', '37.7553')",2.884893046895046,0,0,1,0,1,0
"('55.8080481', '37.7591084')",2.5917082242040683,0,0,1,0,1,0
"('55.797066', '37.725382')",4.938498004474672,0,0,0,1,0,1
"('55.8058209', '37.7547534')",2.902671051973092,0,0,1,0,1,0
"('55.808412', '37.77087')",1.8561985176848335,0,0,1,0,1,0
"('55.80817', '37.765533')",2.190954963289874,0,0,1,0,1,0
"('55.806656', '37.7715')",1.859586804166117,0,0,1,0,1,0
"('55.8057205', '37.7538038')",2.963245508424929,0,0,1,0,1,0
"('55.799372', '37.764455')",2.5882819876099443,0,0,1,0,1,0
"('55.797273', '37.727039')",4.8326400194774966,0,0,0,1,0,1
"('55.82888', '37.56953')",7.891034628138975,0,0,0,0,1,1
"('55.785392', '37.63606')",10.67825067070332,0,0,0,0,0,2
"('55.79222', '37.61362')",11.881184895569332,0,0,0,0,0,2
"('55.776659', '37.823026')",4.096523237357871,0,0,0,1,0,1
"('55.8057205', '37.7538038')",2.963245508424929,0,0,1,0,1,0
"('55.715601', '37.516413')",12.09208882661135,0,0,0,0,0,2
"('55.697933', '37.51253')",10.289054864273535,0,0,0,0,0,2
"('55.71518', '37.506612')",11.758346682117915,0,0,0,0,0,2
"('55.698211', '37.505475')",10.075272384432381,0,0,0,0,0,2
"('55.709906', '37.503846')",11.156961605738905,0,0,0,0,0,2
"('55.710707', '37.50778')",11.352146521645443,0,0,0,0,0,2
"('55.700689', '37.502795')",10.225927195089321,0,0,0,0,0,2
"('55.704905', '37.492114')",10.32899747128319,0,0,0,0,0,2
"('55.709429', '37.502983')",11.08476425183006,0,0,0,0,0,2
"('55.708946', '37.511913')",11.308745288726984,0,0,0,0,0,2
"('55.6935', '37.50549')",9.633075126405323,0,0,0,0,1,1
"('55.7141629', '37.5210614')",12.101732233366253,0,0,0,0,0,2
"('55.701846', '37.492177')",10.024323422246749,0,0,0,0,0,2
"('55.704093', '37.493165')",10.276251712910101,0,0,0,0,0,2
"('55.729008', '37.527283')",13.728127031630468,0,0,0,0,0,2
"('55.732742', '37.471991')",12.824807403339609,0,0,0,0,0,1
"('55.696453', '37.549022')",10.919343357517407,0,0,0,0,0,2
"('55.711108', '37.504708')",11.30065595415704,0,0,0,0,0,2
"('55.72778', '37.536438')",13.89914818730175,0,0,0,0,0,2
"('55.701846', '37.492177')",10.024323422246749,0,0,0,0,0,2
"('55.703038', '37.491287')",10.119058250743292,0,0,0,0,0,2
"('55.701212', '37.492662')",9.974745486512719,0,0,0,0,1,1
"('55.703921', '37.49029')",10.18094234261096,0,0,0,0,0,2
"('55.705665', '37.49109')",10.37815033834662,0,0,0,0,0,2
"('55.702728', '37.509685')",10.642365676963779,0,0,0,0,0,2
"('55.702728', '37.509685')",10.642365676963779,0,0,0,0,0,2
"('55.71262', '37.5120788')",11.669191232707275,0,0,0,0,0,2
"('55.705665', '37.49109')",10.37815033834662,0,0,0,0,0,2
"('55.766694', '37.570564')",13.72330639465309,0,0,0,0,0,1
"('55.704823', '37.497495')",10.47076992499102,0,0,0,0,0,2
"('55.716171', '37.496692')",11.58856099360616,0,0,0,0,0,2
"('55.701212', '37.492662')",9.974745486512719,0,0,0,0,1,1
"('55.72778', '37.536438')",13.89914818730175,0,0,0,0,0,2
"('55.701846', '37.492177')",10.024323422246749,0,0,0,0,0,2
"('55.700444', '37.51071')",10.460629495173126,0,0,0,0,0,2
"('55.727394', '37.535754')",13.840092742754228,0,0,0,0,0,2
"('55.724697', '37.528118')",13.336696195479611,0,0,0,0,0,2
"('55.71232', '37.511625')",11.626117878229534,0,0,0,0,0,2
"('55.701648', '37.498644')",10.191725323823613,0,0,0,0,0,2
"('55.727278', '37.525522')",13.506023231556735,0,0,0,0,0,2
"('55.700039', '37.509028')",10.36604452963559,0,0,0,0,0,2
"('55.705488', '37.493344')",10.4209298829745,0,0,0,0,0,2
"('55.696316', '37.504555')",9.8654723697809,0,0,0,0,1,1
"('55.703454', '37.489509')",10.113037775948113,0,0,0,0,0,2
"('55.718032', '37.496631')",11.776487165541702,0,0,0,0,0,2
"('55.7622179', '37.6337951')",11.767088262177555,0,0,0,0,0,1
"('55.7622179', '37.6337951')",11.767088262177555,0,0,0,0,0,1
"('55.770126', '37.628326')",11.700741665137118,0,0,0,0,0,1
"('55.768936', '37.61811')",12.343342431252365,0,0,0,0,0,2
"('55.762145', '37.606227')",13.3277951948465,0,0,0,0,0,1
"('55.761112', '37.635961')",11.704970848334764,0,0,0,0,0,1
"('55.731374', '37.589985')",14.972527747948625,0,0,0,0,0,1
"('55.75371', '37.642124')",11.792629795077119,0,0,0,0,0,1
"('55.734567', '37.595716')",15.381168508656053,0,0,0,0,0,0
"('55.729437', '37.572872')",14.633897573632883,0,0,0,0,0,1
"('55.729594', '37.56688')",14.625944984316543,0,0,0,0,0,1
"('55.721234', '37.576816')",13.747205310954865,0,0,0,0,0,2
"('55.7305892', '37.5712284')",14.753905726039171,0,0,0,0,0,1
"('55.719337', '37.581318')",13.569845950539415,0,0,0,0,0,2
"('55.729437', '37.572872')",14.633897573632883,0,0,0,0,0,1
"('55.721929', '37.577804')",13.830704961934295,0,0,0,0,0,2
"('55.720585', '37.567042')",13.625115002356754,0,0,0,0,0,2
"('55.7224843', '37.5740008')",13.86864338556045,0,0,0,0,0,2
"('55.725085', '37.572834')",14.150780952785109,0,0,0,0,0,2
"('55.728297', '37.561221')",14.466540143244854,0,0,0,0,0,2
"('55.723004', '37.575468')",13.93482925631902,0,0,0,0,0,2
"('55.7246313', '37.5723859')",14.098127248777207,0,0,0,0,0,2
"('55.721006', '37.584326')",13.77896341866154,0,0,0,0,0,1
"('55.720687', '37.572378')",13.660437165432489,0,0,0,0,0,2
"('55.722091', '37.56777')",13.795252700470444,0,0,0,0,0,2
"('55.725085', '37.572834')",14.150780952785109,0,0,0,0,0,2
"('55.725575', '37.574634')",14.214938307302566,0,0,0,0,0,1
"('55.719337', '37.581318')",13.569845950539415,0,0,0,0,0,2
"('55.727399', '37.571767')",14.40223965495692,0,0,0,0,0,1
"('55.707054', '37.93703')",13.411131151404124,0,0,0,0,0,2
"('55.706695', '37.922398')",12.743966031948894,0,0,0,0,0,2
"('55.699657', '37.92538')",12.311465387971312,0,0,0,0,0,3
"('55.71236', '37.882566')",11.738567461823168,0,0,0,0,0,3
"('55.701815', '37.942727')",13.272540022169032,0,0,0,0,0,1
"('55.703271', '37.916819')",12.225949641238628,0,0,0,0,0,3
"('55.704433', '37.918984')",12.413302026395138,0,0,0,0,0,3
"('55.70319', '37.931713')",12.87116159942063,0,0,0,0,0,2
"('55.70492', '37.943427')",13.537644427110425,0,0,0,0,0,2
"('55.699639', '37.941783')",13.067605499388716,0,0,0,0,0,1
"('55.710951', '37.893131')",11.967673928092836,0,0,0,0,0,3
"('55.700111', '37.929988')",12.555082726206017,0,0,0,0,0,2
"('55.70526', '37.93386')",13.128987458762165,0,0,0,0,0,2
"('55.717574', '37.888621')",11.804004464921281,0,0,0,0,0,3
"('55.713365', '37.88757')",11.999591814444813,0,0,0,0,0,3
"('55.703261', '37.947838')",13.619742581954016,0,0,0,0,0,1
"('55.705919', '37.931731')",13.086192373688451,0,0,0,0,0,2
"('55.69963', '37.92916')",12.480451549191137,0,0,0,0,0,3
"('55.720859', '37.90533')",12.02519423961888,0,0,0,0,0,2
"('55.699639', '37.941783')",13.067605499388716,0,0,0,0,0,1
"('55.712284', '37.891433')",12.030881463065791,0,0,0,0,0,3
"('55.700101', '37.941981')",13.110873219564676,0,0,0,0,0,1
"('55.712878', '37.896948')",12.280566736686655,0,0,0,0,0,3
"('55.70492', '37.943427')",13.537644427110425,0,0,0,0,0,2
"('55.705696', '37.938602')",13.376287408091429,0,0,0,0,0,2
"('55.685178', '37.927311')",11.339139317061793,0,0,0,0,0,2
"('55.682788', '37.928542')",11.238899216689049,0,0,0,0,0,2
"('55.68113', '37.92423')",10.91113273361418,0,0,0,0,0,2
"('55.698584', '37.932216')",12.541259372988337,0,0,0,0,0,1
"('55.702318', '37.928174')",12.644499894631766,0,0,0,0,0,2
"('55.70143', '37.944514')",13.328178822038456,0,0,0,0,0,1
"('55.698584', '37.932216')",12.541259372988337,0,0,0,0,0,1
"('55.682788', '37.928542')",11.238899216689049,0,0,0,0,0,2
"('55.682808', '37.917331')",10.683798068555804,0,0,0,0,0,2
"('55.682869', '37.9192')",10.779591126697285,0,0,0,0,0,2
"('55.689976', '37.72704')",8.391757672040278,0,0,0,0,2,2
"('55.693226', '37.722082')",8.854706619125476,0,0,0,0,2,2
"('55.671514', '37.723376')",6.718423440805369,0,0,0,0,2,1
"('55.689686', '37.730858')",8.259583305769286,0,0,0,0,2,1
"('55.69551', '37.746113')",8.524828092238883,0,0,0,0,2,1
"('55.67957', '37.762246')",6.5468111922760555,0,0,0,0,2,1
"('55.686684', '37.72608')",8.092050895242528,0,0,0,0,2,2
"('55.686684', '37.72608')",8.092050895242528,0,0,0,0,2,2
"('55.689686', '37.730858')",8.259583305769286,0,0,0,0,2,1
"('55.693226', '37.722082')",8.854706619125476,0,0,0,0,2,2
"('55.925707', '37.544369')",6.552384134038799,0,0,0,0,1,0
"('55.930453', '37.54506')",7.0034530444714935,0,0,0,0,1,0
"('55.912315', '37.548115')",5.62113256342706,0,0,0,0,1,0
"('55.932551', '37.551178')",7.416948821589977,0,0,0,0,1,0
"('55.9203', '37.550217')",6.332375691731421,0,0,0,0,1,0
"('55.920381', '37.553217')",6.469407489099912,0,0,0,0,1,0
"('55.896843', '37.53005')",3.677957568796932,0,0,0,1,0,1
"('55.892304', '37.535772')",3.758818260015265,0,0,0,1,0,1
"('55.88331', '37.538162')",3.6379881421366362,0,0,0,1,0,1
"('55.867996', '37.533616')",3.5435685143747184,0,0,0,1,0,1
"('55.930453', '37.54506')",7.0034530444714935,0,0,0,0,1,0
"('55.913565', '37.553972')",5.989964853653761,0,0,0,0,1,0
"('55.831423', '37.351716')",9.653679092800276,0,0,0,0,1,0
"('55.843876', '37.445347')",4.493132628620843,0,0,0,1,0,1
"('55.848026', '37.427776')",4.7790868115395915,0,0,0,1,0,1
"('55.739721', '37.659874')",11.857114410436704,0,0,0,0,0,1
"('55.741151', '37.672046')",11.190393819377643,0,0,0,0,0,1
"('55.742032', '37.664285')",11.479043740393887,0,0,0,0,0,1
"('55.747322', '37.66203')",11.201680715086184,0,0,0,0,0,1
"('55.736235', '37.671849')",11.586959764840326,0,0,0,0,0,3
"('55.735348', '37.659272')",12.216490325866268,0,0,0,0,0,3
"('55.740289', '37.658796')",11.865234679580078,0,0,0,0,0,1
"('55.74894', '37.655148')",11.428740618460624,0,0,0,0,0,1
"('55.733253', '37.644592')",13.05253703130657,0,0,0,0,0,2
"('55.781109', '37.641584')",10.48741747876574,0,0,0,0,0,2
"('55.8239989', '37.754714')",3.1857830189525,0,0,0,1,0,1
"('55.7411641', '37.6230759')",13.565690037496466,0,0,0,0,0,1
"('55.740249', '37.650846')",12.245398041499918,0,0,0,0,0,1
"('55.737137', '37.651322')",12.449302214713034,0,0,0,0,0,1
"('55.739676', '37.669639')",11.41326844000213,0,0,0,0,0,3
"('55.7811995', '37.6439518')",10.343489248105579,0,0,0,0,0,2
"('55.812303', '37.599757')",10.535853189277619,0,0,0,0,0,2
"('55.801556', '37.609344')",11.813925687297724,0,0,0,0,0,2
"('55.8053565', '37.6170284')",11.495763505314248,0,0,0,0,0,2
"('55.803738', '37.61088')",11.704463813657501,0,0,0,0,0,2
"('55.792007', '37.615785')",11.751881417925368,0,0,0,0,0,2
"('55.8049325', '37.6134014')",11.721117318560037,0,0,0,0,0,2
"('55.805084', '37.618004')",11.436466591266752,0,0,0,0,0,2
"('55.779778', '37.63897')",10.69055550391189,0,0,0,0,0,2
"('55.77647', '37.59887')",13.197195219853038,0,0,0,0,0,2
"('55.658129', '37.752975')",4.490703693514352,0,0,0,1,1,2
"('55.652623', '37.718687')",4.796117233291267,0,0,0,1,1,2
"('55.662364', '37.779098')",4.482307797272714,0,0,0,1,1,1
"('55.65498', '37.760494')",3.9707257857986176,0,0,0,2,0,3
"('55.652319', '37.773412')",3.4324951038603637,0,0,0,2,0,2
"('55.663486', '37.76536')",4.762675271243288,0,0,0,1,1,1
"('55.658642', '37.762929')",4.294140579512615,0,0,0,1,1,2
"('55.633419', '37.801134')",1.5784655437668371,0,0,1,1,1,1
"('55.651765', '37.769936')",3.429045331306249,0,0,0,2,0,3
"('55.663658', '37.748687')",5.161682063461501,0,0,0,0,2,1
"('55.660785', '37.731919')",5.439616093180084,0,0,0,0,2,1
"('55.664055', '37.753245')",5.079254993296167,0,0,0,0,2,1
"('55.661796', '37.729592')",5.577923728141764,0,0,0,0,2,1
"('55.660654', '37.749933')",4.828490596956694,0,0,0,1,1,2
"('55.662187', '37.746076')",5.094412927736365,0,0,0,0,2,1
"('55.660516', '37.774373')",4.316312087783884,0,0,0,1,1,1
"('55.661796', '37.729592')",5.577923728141764,0,0,0,0,2,1
"('55.660654', '37.749933')",4.828490596956694,0,0,0,1,1,2
"('55.660008', '37.743332')",4.974642374861,0,0,0,1,1,2
"('55.660892', '37.747065')",4.938242026623937,0,0,0,1,1,2
"('55.663568', '37.770537')",4.694735644309623,0,0,0,1,1,1
"('55.641', '37.65718')",6.4947026719904,0,0,0,0,3,0
"('55.698004', '37.474411')",9.181703311648171,0,0,0,0,1,1
"('55.698004', '37.474411')",9.181703311648171,0,0,0,0,1,1
"('55.712234', '37.489509')",11.00664052428063,0,0,0,0,0,2
"('55.712888', '37.489455')",11.07246005504839,0,0,0,0,0,2
"('55.705067', '37.495518')",10.438934037297848,0,0,0,0,0,2
"('55.71005', '37.47141')",10.384603112064081,0,0,0,0,0,2
"('55.710423', '37.476017')",10.51495911735355,0,0,0,0,0,2
"('55.704933', '37.469765')",9.81053914351685,0,0,0,0,1,1
"('55.709596', '37.481603')",10.548553967368557,0,0,0,0,0,2
"('55.712812', '37.485367')",10.967993299403162,0,0,0,0,0,2
"('55.708035', '37.478962')",10.32724327602616,0,0,0,0,0,2
"('55.718872', '37.499893')",11.94535342598268,0,0,0,0,0,2
"('55.721027', '37.456505')",11.337375131291067,0,0,0,0,0,2
"('55.719318', '37.445779')",11.037808329902084,0,0,0,0,0,1
"('55.695487', '37.485702')",9.209361048065777,0,0,0,0,1,1
"('55.783817', '37.533867')",11.117237931802212,0,0,0,0,0,1
"('55.731518', '37.458614')",12.509317421738947,0,0,0,0,0,1
"('55.72274', '37.46025')",11.571715220704315,0,0,0,0,0,1
"('55.76739', '37.586094')",14.082937219759808,0,0,0,0,0,2
"('55.764992', '37.593722')",13.926960893479558,0,0,0,0,0,2
"('55.77647', '37.59887')",13.197195219853038,0,0,0,0,0,2
"('55.762824', '37.591728')",14.133689805244911,0,0,0,0,0,2
"('55.7647383', '37.5928068')",13.990784327276542,0,0,0,0,0,2
"('55.765235', '37.598295')",13.650514623218802,0,0,0,0,0,2
"('55.7630905', '37.5930036')",14.04835277922708,0,0,0,0,0,2
"('55.763913', '37.595465')",13.87060460453106,0,0,0,0,0,2
"('55.765711', '37.592626')",13.961605930950387,0,0,0,0,0,2
"('55.767058', '37.591602')",13.96793483961807,0,0,0,0,0,2
"('55.762824', '37.591728')",14.133689805244911,0,0,0,0,0,2
"('55.774092', '37.594683')",13.527253063051171,0,0,0,0,0,2
"('55.7755221', '37.5984969')",13.250897117142891,0,0,0,0,0,2
"('55.773241', '37.603657')",13.022731409138553,0,0,0,0,0,2
"('55.767621', '37.5994921')",13.482884146662206,0,0,0,0,0,2
"('55.773241', '37.603657')",13.022731409138553,0,0,0,0,0,2
"('55.774527', '37.592195')",13.579430228514726,0,0,0,0,0,2
"('55.764734', '37.594414')",13.897302350319983,0,0,0,0,0,2
"('55.882183', '37.706505')",9.8480099732697,0,0,0,0,1,1
"('55.878091', '37.716252')",9.121290889525437,0,0,0,0,1,1
"('55.8709917', '37.6883546')",9.666996782652033,0,0,0,0,1,1
"('55.87263', '37.634216')",9.646178993370409,0,0,0,0,1,1
"('55.869026', '37.646236')",10.43236553206293,0,0,0,0,0,2
"('55.875683', '37.72626')",8.548713794420644,0,0,0,0,1,0
"('55.866783', '37.66743')",10.368204456976871,0,0,0,0,0,2
"('55.874157', '37.694028')",9.66547407580547,0,0,0,0,1,1
"('55.8709917', '37.6883546')",9.666996782652033,0,0,0,0,1,1
"('55.868797', '37.63719')",9.872504514558704,0,0,0,0,1,1
"('55.867035', '37.638485')",9.977648647609163,0,0,0,0,1,1
"('55.869243', '37.712731')",8.476239597606364,0,0,0,0,1,1
"('55.874294', '37.647846')",10.48595612187562,0,0,0,0,0,2
"('55.751366', '37.53652')",14.64284725117725,0,0,0,0,0,1
"('55.754735', '37.546354')",14.442835617459345,0,0,0,0,0,1
"('55.7476382', '37.5349718')",15.023809451039417,0,0,0,0,0,0
"('55.754735', '37.546354')",14.442835617459345,0,0,0,0,0,1
"('55.7839099', '37.595828')",12.822020069219667,0,0,0,0,0,2
"('55.789213', '37.599669')",12.480895639573465,0,0,0,0,0,2
"('55.787376', '37.600388')",12.672148720423948,0,0,0,0,0,2
"('55.787376', '37.600388')",12.672148720423948,0,0,0,0,0,2
"('55.777353', '37.575648')",12.795894851839371,0,0,0,0,0,2
"('55.7839099', '37.595828')",12.822020069219667,0,0,0,0,0,2
"('55.779251', '37.597962')",13.164462685023935,0,0,0,0,0,2
"('55.782856', '37.59232')",12.797536671120474,0,0,0,0,0,2
"('55.7850895', '37.5890829')",12.478327293296815,0,0,0,0,0,2
"('55.780796', '37.612551')",12.236943264740724,0,0,0,0,0,2
"('55.789213', '37.599669')",12.480895639573465,0,0,0,0,0,2
"('55.78612', '37.598778')",12.726117746691063,0,0,0,0,0,2
"('55.781834', '37.61183')",12.249009970722614,0,0,0,0,0,2
"('55.790863', '37.603514')",12.481356817808763,0,0,0,0,0,2
"('55.78795', '37.592106')",12.31893544666775,0,0,0,0,0,2
"('55.786996', '37.594414')",12.48865464023946,0,0,0,0,0,2
"('55.77676', '37.575738')",12.856990675791254,0,0,0,0,0,2
"('55.787832', '37.598771')",12.571284582836654,0,0,0,0,0,2
