coords,edu_uni_closest_km,edu_uni_less500m,edu_uni_0.5-1km,edu_uni_1-3km,edu_uni_3-5km,edu_uni_5-10km,edu_uni_10-15km
"('55.738363', '37.438817')",5.437396058467669,0,0,0,0,1,0
"('55.738561', '37.493452')",2.366483150663169,0,0,1,0,1,0
"('55.738591', '37.490326')",2.5628400199718766,0,0,1,0,1,0
"('55.738617', '37.538161')",0.39832208724461765,1,0,1,0,1,0
"('55.7388', '37.570976')",1.595570469732734,0,0,1,0,1,0
"('55.73888', '37.602005')",1.6383147569278556,0,0,1,0,1,0
"('55.738885', '37.58323')",1.3008630805343333,0,0,1,0,1,0
"('55.73913', '37.414364')",6.045058311746835,0,0,0,0,1,0
"('55.739245', '37.76203')",4.496880055496828,0,0,0,1,0,1
"('55.739544', '37.415047')",5.982983070670614,0,0,0,0,1,0
"('55.739554', '37.597414')",1.4170696511184113,0,0,1,0,1,0
"('55.73959', '37.476636')",3.426912142517176,0,0,0,1,0,1
"('55.73973', '37.601303')",1.5363422337581958,0,0,1,0,1,0
"('55.74031', '37.593796')",1.2418822970991812,0,0,1,0,1,0
"('55.740451', '37.635476')",0.478912139535287,1,0,1,0,1,0
"('55.740472', '37.584272')",1.118541044406539,0,0,1,0,1,0
"('55.740522', '37.661958')",0.34412500757602255,1,0,1,0,1,0
"('55.740537', '37.604807')",1.580228305766279,0,0,1,0,1,0
"('55.740664', '37.60284')",1.519770608670158,0,0,1,0,1,0
"('55.740807', '37.588493')",1.092132839159071,0,0,1,0,1,0
"('55.741075', '37.631236')",0.4215381120877753,1,0,1,0,1,0
"('55.741075', '37.687605')",1.4064897597377173,0,0,1,0,1,0
"('55.741115', '37.573151')",1.3068537882702207,0,0,1,0,1,0
"('55.741191', '37.58888')",1.0543274916500531,0,0,1,0,1,0
"('55.741323', '37.417733')",5.724942220219777,0,0,0,0,1,0
"('55.741475', '37.535826')",0.47040792008340265,1,0,1,0,1,0
"('55.741632', '37.546156')",0.29263101960112575,1,0,1,0,1,0
"('55.741733', '37.619028')",0.8156165815427429,0,1,0,1,0,1
"('55.74185', '37.599148')",1.2674285346286227,0,0,1,0,1,0
"('55.742027', '37.670277')",0.323162050489815,1,0,1,0,1,0
"('55.742124', '37.433687')",5.166771171245638,0,0,0,0,1,0
"('55.742163', '37.6364893')",0.6664055877871585,0,1,0,1,0,1
"('55.742189', '37.574992')",1.141944548397988,0,0,1,0,1,0
"('55.742256', '37.87776')",5.395209747361555,0,0,0,0,1,0
"('55.74255', '37.799274')",4.304254547965086,0,0,0,1,0,1
"('55.742585', '37.577499')",1.0188008017011887,0,0,1,0,1,0
"('55.742625', '37.510242')",1.4147772324100414,0,0,1,0,1,0
"('55.742625', '37.548195')",0.26330909658849233,1,0,1,0,1,0
"('55.74296', '37.600963')",1.255641485295822,0,0,1,0,1,0
"('55.743005', '37.602256')",1.3130537862502647,0,0,1,0,1,0
"('55.743188', '37.684874')",1.2165332783624248,0,0,1,0,1,0
"('55.743324', '37.542393')",0.14597560265752033,1,0,1,0,1,0
"('55.74333', '37.60144')",1.2505775715940042,0,0,1,0,1,0
"('55.744022', '37.644325')",0.8485900962106583,0,1,0,1,0,1
"('55.74419', '37.803318')",4.05776872625027,0,0,0,1,0,1
"('55.744191', '37.594863')",0.8961160679630853,0,1,0,1,0,1
"('55.744237', '37.407591')",5.841999834305649,0,0,0,0,1,0
"('55.744308', '37.419521')",5.385607127230733,0,0,0,0,1,0
"('55.74446', '37.613018')",1.2999975553836618,0,0,1,0,1,0
"('55.744476', '37.79976')",4.090772798899092,0,0,0,1,0,1
"('55.7445153', '37.5898298')",0.7141333212828137,0,1,0,1,0,1
"('55.744526', '37.545267')",0.01006922601343736,1,0,1,0,1,0
"('55.744617', '37.562172')",0.9439645104003509,0,1,0,1,0,1
"('55.744774', '37.659866')",0.3583013447747136,1,0,1,0,1,0
"('55.745063', '37.557127')",0.6258707652965235,0,1,0,1,0,1
"('55.74536', '37.643524')",0.9824734598281452,0,1,0,1,0,1
"('55.74602', '37.60752')",1.4274583240900964,0,0,1,0,1,0
"('55.746292', '37.57193')",0.9816650032117537,0,1,0,1,0,1
"('55.746365', '37.54797')",0.1182436588837243,1,0,1,0,1,0
"('55.746421', '37.634344')",1.044479366515553,0,0,1,0,1,0
"('55.746547', '37.628038')",1.035126748099406,0,0,1,0,1,0
"('55.746785', '37.552184')",0.3641415980478931,1,0,1,0,1,0
"('55.74692', '37.57678')",0.6856008609454345,0,1,0,1,0,1
"('55.746922', '37.593111')",0.5942506614152316,0,1,0,1,0,1
"('55.746978', '37.40698')",5.636950003377516,0,0,0,0,1,0
"('55.747115', '37.539078')",0.3702270264653384,1,0,1,0,1,0
"('55.7472878', '37.6227971')",1.1911614491207563,0,0,1,0,1,0
"('55.747566', '37.407645')",5.560410505808087,0,0,0,0,1,0
"('55.747585', '37.629807')",1.1418391782158053,0,0,1,0,1,0
"('55.74772', '37.588432')",0.350743195001854,1,0,1,0,1,0
"('55.747844', '37.418703')",5.0938884458954306,0,0,0,0,1,0
"('55.7482025', '37.6930091')",1.8150588556221425,0,0,1,0,1,0
"('55.748306', '37.56645')",1.227184787299893,0,0,1,0,1,0
"('55.748321', '37.592482')",0.4652471478796439,1,0,1,0,1,0
"('55.748473', '37.518883')",1.4114341298803554,0,0,1,0,1,0
"('55.748914', '37.557304')",0.7621229778354132,0,1,0,1,0,1
"('55.749152', '37.518695')",1.481621891591794,0,0,1,0,1,0
"('55.749172', '37.560538')",0.9518976393330909,0,1,0,1,0,1
"('55.74931', '37.798027')",3.623044807730921,0,0,0,1,0,1
"('55.74938', '37.534092')",0.7719185851865638,0,1,0,1,0,1
"('55.749582', '37.599561')",0.8401617269289536,0,1,0,1,0,1
"('55.749626', '37.537427')",0.6496288830868431,0,1,0,1,0,1
"('55.749633', '37.577561')",0.5140135198528998,0,1,0,1,0,1
"('55.749674', '37.502292')",2.2387819475033255,0,0,1,0,1,0
"('55.749785', '37.590326')",0.2692039268477119,1,0,1,0,1,0
"('55.749866', '37.595116')",0.5594072049867953,0,1,0,1,0,1
"('55.749902', '37.516719')",1.6190889091992942,0,0,1,0,1,0
"('55.749962', '37.691215')",1.7817196325731968,0,0,1,0,1,0
"('55.750028', '37.534397')",0.80700422809624,0,1,0,1,0,1
"('55.750028', '37.590452')",0.2685792248250528,1,0,1,0,1,0
"('55.750054', '37.522809')",1.4179948955661723,0,0,1,0,1,0
"('55.750246', '37.584802')",0.06128902596888412,1,0,1,0,1,0
"('55.750494', '37.592761')",0.4052412569962879,1,0,1,0,1,0
"('55.75052', '37.539401')",0.6701331286844457,0,1,0,1,0,1
"('55.750663', '37.5907465')",0.27810556430285693,1,0,1,0,1,0
"('55.750712', '37.564904')",1.274683099310757,0,0,1,0,1,0
"('55.750727', '37.562272')",1.1336910171893548,0,0,1,0,1,0
"('55.750859', '37.415308')",4.966544310821701,0,0,0,1,0,1
"('55.750957', '37.695259')",2.0586968708645195,0,0,1,0,1,0
"('55.751017', '37.6985938')",2.2530707967404506,0,0,1,0,1,0
"('55.75133', '37.526896')",1.2630878853687053,0,0,1,0,1,0
"('55.7513508', '37.5341325')",0.9278791542178534,0,1,0,1,0,1
"('55.75136', '37.521946')",1.5306021398565897,0,0,1,0,1,0
"('55.751381', '37.681946')",1.371902128049985,0,0,1,0,1,0
"('55.751447', '37.703775')",2.5729505520915867,0,0,1,0,1,0
"('55.751457', '37.577355')",0.5205925126098017,0,1,0,1,0,1
"('55.751568', '37.535314')",0.9028644900767714,0,1,0,1,0,1
"('55.7516028', '37.6554001')",1.0715259863139295,0,0,1,0,1,0
"('55.751644', '37.51626')",1.7980868771429268,0,0,1,0,1,0
"('55.751867', '37.416871')",4.8174554282542985,0,0,0,1,0,1
"('55.751903', '37.664069')",0.946582317333392,0,1,0,1,0,1
"('55.751928', '37.696364')",2.1681340092601538,0,0,1,0,1,0
"('55.751974', '37.578855')",0.4424013759916419,1,0,1,0,1,0
"('55.752141', '37.592411')",0.4146156044967765,1,0,1,0,1,0
"('55.7522727', '37.5266276')",1.338832305933203,0,0,1,0,1,0
"('55.752551', '37.835126')",3.123718688588982,0,0,0,1,0,1
"('55.753038', '37.635')",1.497394046352957,0,0,1,0,1,0
"('55.753044', '37.661007')",1.0064977443488399,0,0,1,0,1,0
"('55.753225', '37.706973')",2.8334313475233963,0,0,1,0,1,0
"('55.753311', '37.580661')",0.42056378467534655,1,0,1,0,1,0
"('55.753686', '37.513143')",2.094558718992025,0,0,1,0,1,0
"('55.7538036', '37.5246841')",1.5410135825218287,0,0,1,0,1,0
"('55.75396', '37.620393')",1.9433883032223234,0,0,1,0,1,0
"('55.753985', '37.592635')",0.5327254448928951,0,1,0,1,0,1
"('55.754157', '37.645977')",0.9325941411607992,0,1,0,1,0,1
"('55.754481', '37.607933')",1.420807074425484,0,0,1,0,1,0
"('55.7546089', '37.5420957')",1.008968237785558,0,0,1,0,1,0
"('55.754618', '37.524058')",1.6301170043181163,0,0,1,0,1,0
"('55.754707', '37.680016')",1.5606646097254242,0,0,1,0,1,0
"('55.7547649', '37.5098127')",2.311091300751445,0,0,1,0,1,0
"('55.754955', '37.5105626')",2.3016623053164045,0,0,1,0,1,0
"('55.7550202', '37.5435738')",1.0338164885134908,0,0,1,0,1,0
"('55.755267', '37.651187')",0.6842126350639696,0,1,0,1,0,1
"('55.755388', '37.60054')",1.0316595352543134,0,0,1,0,1,0
"('55.755424', '37.639015')",1.1364050382835513,0,0,1,0,1,0
"('55.7554262', '37.5450296')",1.0676735954535623,0,0,1,0,1,0
"('55.755621', '37.71875')",3.395411960370561,0,0,0,1,0,1
"('55.7559', '37.506675')",2.529681992626619,0,0,1,0,1,0
"('55.7561254', '37.5136497')",2.251107496193319,0,0,1,0,1,0
"('55.756133', '37.538718')",1.2387419016151184,0,0,1,0,1,0
"('55.756376', '37.508975')",2.488561664586473,0,0,1,0,1,0
"('55.756396', '37.596929')",0.9125645019669713,0,1,0,1,0,1
"('55.756462', '37.569953')",0.8666376049140003,0,1,0,1,0,1
"('55.75667', '37.70716')",3.0154093857390847,0,0,0,1,0,1
"('55.757206', '37.834354')",2.6137955398067882,0,0,1,0,1,0
"('55.7572367', '37.591218')",0.7758467762693141,0,1,0,1,0,1
"('55.7572408', '37.6507576')",0.48610254302166184,1,0,1,0,1,0
"('55.7573443', '37.5119741')",2.414618658045548,0,0,1,0,1,0
"('55.757584', '37.555653')",0.961634610133621,0,1,0,1,0,1
"('55.7578', '37.6031')",1.312228133466223,0,0,1,0,1,0
"('55.757896', '37.656119')",0.3892250633843311,1,0,1,0,1,0
"('55.757908', '37.60697')",1.5216805887241633,0,0,1,0,1,0
"('55.757921', '37.653235')",0.36827244367098694,1,0,1,0,1,0
"('55.758073', '37.547144')",1.3439751844093166,0,0,1,0,1,0
"('55.758357', '37.559415')",0.751990581869362,0,1,0,1,0,1
"('55.758686', '37.591431')",0.9302415946342207,0,1,0,1,0,1
"('55.758934', '37.607691')",1.5525965206457746,0,0,1,0,1,0
"('55.759051', '37.595905')",1.0960534896027314,0,0,1,0,1,0
"('55.759152', '37.58084')",0.981486357538735,0,1,0,1,0,1
"('55.75961', '37.52148')",2.1428075741795367,0,0,1,0,1,0
"('55.759628', '37.702373')",2.9468856861308725,0,0,1,0,1,0
"('55.7597798', '37.5166008')",2.3649040849086505,0,0,1,0,1,0
"('55.7598634', '37.6331784')",1.3035848396167788,0,0,1,0,1,0
"('55.759897', '37.644477')",0.6053867128466737,0,1,0,1,0,1
"('55.759983', '37.636581')",1.0900710941308906,0,0,1,0,1,0
"('55.76018', '37.554897')",0.806200602563447,0,1,0,1,0,1
"('55.760195', '37.654906')",0.1229928882744706,1,0,1,0,1,0
"('55.760692', '37.68217')",1.7276065394407936,0,0,1,0,1,0
"('55.760727', '37.603819')",1.4540960605917204,0,0,1,0,1,0
"('55.76077', '37.592194')",1.1648172357187874,0,0,1,0,1,0
"('55.760834', '37.593444')",1.1990984029270844,0,0,1,0,1,0
"('55.761154', '37.7025')",2.854705200171499,0,0,1,0,1,0
"('55.761492', '37.592976')",1.2569258285689089,0,0,1,0,1,0
"('55.76174', '37.608311')",1.2420314093004134,0,0,1,0,1,0
"('55.7621', '37.590201')",1.2753664028880645,0,0,1,0,1,0
"('55.76233', '37.574005')",0.4934887487794568,1,0,1,0,1,0
"('55.762333', '37.616054')",1.122488662795661,0,0,1,0,1,0
"('55.762789', '37.480373')",2.5260622840593743,0,0,1,0,1,0
"('55.763042', '37.636715')",1.0864250431644538,0,0,1,0,1,0
"('55.763067', '37.605831')",1.1646282956354888,0,0,1,0,1,0
"('55.763169', '37.600495')",1.342353208537244,0,0,1,0,1,0
"('55.763184', '37.413233')",4.139922104542847,0,0,0,1,0,1
"('55.763209', '37.410583')",4.275759215245254,0,0,0,1,0,1
"('55.763245', '37.624822')",1.1939351081464842,0,0,1,0,1,0
"('55.763341', '37.591162')",1.4230780310111393,0,0,1,0,1,0
"('55.763457', '37.636024')",1.137590854391444,0,0,1,0,1,0
"('55.763548', '37.645681')",0.5615108070792143,0,1,0,1,0,1
"('55.763812', '37.732081')",2.7186363131160505,0,0,1,0,1,0
"('55.763847', '37.644782')",0.6267751832709407,0,1,0,1,0,1
"('55.76391', '37.552803')",0.8085598395731993,0,1,0,1,0,1
"('55.763941', '37.509791')",2.9947162095235735,0,0,1,0,1,0
"('55.7640156', '37.5381361')",1.7289495250694582,0,0,1,0,1,0
"('55.764121', '37.513071')",2.8680945741318666,0,0,1,0,1,0
"('55.764156', '37.579133')",0.7751677665002368,0,1,0,1,0,1
"('55.7642421', '37.5957485')",1.4754857943635111,0,0,1,0,1,0
"('55.7642819', '37.6599564')",0.4317877590513415,1,0,1,0,1,0
"('55.764425', '37.65214')",0.3222900338629459,1,0,1,0,1,0
"('55.764526', '37.648196')",0.4887267794015756,1,0,1,0,1,0
"('55.764564', '37.511544')",2.907516414616325,0,0,1,0,1,0
"('55.764592', '37.405372')",4.473375870318535,0,0,0,1,0,1
"('55.764755', '37.704197')",2.4398858802802588,0,0,1,0,1,0
"('55.765174', '37.592105')",1.5924642738866288,0,0,1,0,1,0
"('55.765377', '37.581165')",0.9092730811543789,0,1,0,1,0,1
"('55.765625', '37.612495')",0.7595517553884473,0,1,0,1,0,1
"('55.765635', '37.405471')",4.411528368645176,0,0,0,1,0,1
"('55.765757', '37.616162')",0.7446453254483478,0,1,0,1,0,1
"('55.76603', '37.613557')",0.7074128424836919,0,1,0,1,0,1
"('55.7660893', '37.6114805')",0.7215079238938259,0,1,0,1,0,1
"('55.766121', '37.582529')",1.0059933353337802,0,0,1,0,1,0
"('55.766754', '37.566395')",0.2460710222556205,1,0,1,0,1,0
"('55.76703', '37.67458')",1.3784431535960675,0,0,1,0,1,0
"('55.767038', '37.564302')",0.2934431362828412,1,0,1,0,1,0
"('55.767165', '37.658356')",0.6353837229931407,0,1,0,1,0,1
"('55.767392', '37.593021')",1.4469182778442922,0,0,1,0,1,0
"('55.767428', '37.498536')",2.690016523635836,0,0,1,0,1,0
"('55.767477', '37.50025')",2.763985279498553,0,0,1,0,1,0
"('55.767833', '37.585116')",1.2104084927765424,0,0,1,0,1,0
"('55.76796', '37.557376')",0.6553974642606493,0,1,0,1,0,1
"('55.768046', '37.499659')",2.6937653636077674,0,0,1,0,1,0
"('55.768167', '37.59595')",1.2440794641797372,0,0,1,0,1,0
"('55.76817', '37.502879')",2.6961256324921754,0,0,1,0,1,0
"('55.768284', '37.596363')",1.2151631713798239,0,0,1,0,1,0
"('55.768385', '37.606685')",0.65285323202783,0,1,0,1,0,1
"('55.768653', '37.597549')",1.1308020308302082,0,0,1,0,1,0
"('55.768696', '37.68357')",1.9693326699221063,0,0,1,0,1,0
"('55.768745', '37.63827')",1.268169881213503,0,0,1,0,1,0
"('55.7689221', '37.5714596')",0.5743508244764155,0,1,0,1,0,1
"('55.768936', '37.398438')",4.655397559943148,0,0,0,1,0,1
"('55.768962', '37.59825')",1.0773824698538552,0,0,1,0,1,0
"('55.768972', '37.580104')",0.9744821574280589,0,1,0,1,0,1
"('55.769093', '37.601833')",0.8642599257673702,0,1,0,1,0,1
"('55.7691245', '37.5918648')",1.4547008156028798,0,0,1,0,1,0
"('55.769325', '37.602802')",0.7982253789882389,0,1,0,1,0,1
"('55.769666', '37.570069')",0.6120191804065834,0,1,0,1,0,1
"('55.769722', '37.603497')",0.7402740504899806,0,1,0,1,0,1
"('55.769924', '37.62602')",0.7472534678562033,0,1,0,1,0,1
"('55.769955', '37.41777')",3.5041242178038736,0,0,0,1,0,1
"('55.769972', '37.409031')",3.9978446575245177,0,0,0,1,0,1
"('55.770244', '37.564689')",0.6372424815826022,0,1,0,1,0,1
"('55.770289', '37.473671')",1.6084936108017105,0,0,1,0,1,0
"('55.770335', '37.57165')",0.7189620115960019,0,1,0,1,0,1
"('55.7705968', '37.5954692')",1.199236011225014,0,0,1,0,1,0
"('55.770801', '37.635754')",1.0733516206212532,0,0,1,0,1,0
"('55.770811', '37.591189')",1.461842309994421,0,0,1,0,1,0
"('55.770856', '37.517985')",2.1542115682423053,0,0,1,0,1,0
"('55.770978', '37.587281')",1.476288671918822,0,0,1,0,1,0
"('55.771434', '37.60593')",0.536559172450844,0,1,0,1,0,1
"('55.771545', '37.568956')",0.7969615671524186,0,1,0,1,0,1
"('55.772396', '37.498285')",2.32251634844873,0,0,1,0,1,0
"('55.772416', '37.4743')",1.3893155719098103,0,0,1,0,1,0
"('55.772793', '37.59411')",1.2644253908216385,0,0,1,0,1,0
"('55.772892', '37.584919')",1.4739690407178634,0,0,1,0,1,0
"('55.772943', '37.472899')",1.3097446511590363,0,0,1,0,1,0
"('55.773008', '37.596085')",1.1399644494619807,0,0,1,0,1,0
"('55.773196', '37.591243')",1.4437384823500576,0,0,1,0,1,0
"('55.773348', '37.474677')",1.2976581779301721,0,0,1,0,1,0
"('55.773398', '37.494521')",2.0655512041360558,0,0,1,0,1,0
"('55.773403', '37.58915')",1.5753326807082824,0,0,1,0,1,0
"('55.773525', '37.629897')",0.8635259235461064,0,1,0,1,0,1
"('55.773662', '37.474336')",1.2576862950549146,0,0,1,0,1,0
"('55.77382', '37.679684')",2.0627381556968722,0,0,1,0,1,0
"('55.773854', '37.473411')",1.2199747428467904,0,0,1,0,1,0
"('55.77396', '37.586293')",1.6164799729100465,0,0,1,0,1,0
"('55.774046', '37.625433')",0.6691215064068399,0,1,0,1,0,1
"('55.774284', '37.594423')",1.250557767993583,0,0,1,0,1,0
"('55.774391', '37.589159')",1.5805650786457426,0,0,1,0,1,0
"('55.774467', '37.581613')",1.449612899905564,0,0,1,0,1,0
"('55.774487', '37.595447')",1.1892613039934803,0,0,1,0,1,0
"('55.774548', '37.641566')",0.7169217269598773,0,1,0,1,0,1
"('55.774634', '37.673951')",1.8705566875479689,0,0,1,0,1,0
"('55.774674', '37.630831')",0.7228270631053479,0,1,0,1,0,1
"('55.774694', '37.685907')",2.1553697393279525,0,0,1,0,1,0
"('55.774745', '37.548609')",1.5695486191551458,0,0,1,0,1,0
"('55.774781', '37.704987')",1.3650846389315672,0,0,1,0,1,0
"('55.7748953', '37.6012277')",0.8399419566040252,0,1,0,1,0,1
"('55.7749597', '37.4704903')",1.0601156669596525,0,0,1,0,1,0
"('55.774988', '37.60726')",0.4840353034884723,1,0,1,0,1,0
"('55.775054', '37.588054')",1.6574693987592795,0,0,1,0,1,0
"('55.775135', '37.591081')",1.470600008991678,0,0,1,0,1,0
"('55.77516', '37.693794')",1.7407503333535679,0,0,1,0,1,0
"('55.775236', '37.618372')",0.3176270544060286,1,0,1,0,1,0
"('55.775307', '37.527238')",1.6925909874644045,0,0,1,0,1,0
"('55.7753205', '37.6300127')",0.6844807315458541,0,1,0,1,0,1
"('55.775894', '37.466593')",0.948402100752232,0,1,0,1,0,1
"('55.77598', '37.55763')",1.3732245926939517,0,0,1,0,1,0
"('55.776137', '37.672783')",1.9568836326357162,0,0,1,0,1,0
"('55.7762585', '37.6721054')",1.9434730213757492,0,0,1,0,1,0
"('55.77634', '37.525109')",1.5541691955223824,0,0,1,0,1,0
"('55.776673', '37.646663')",0.7422559640149972,0,1,0,1,0,1
"('55.77672', '37.554843')",1.5212568686231254,0,0,1,0,1,0
"('55.776791', '37.586491')",1.7884812129503291,0,0,1,0,1,0
"('55.776806', '37.639887')",0.44448033595141573,1,0,1,0,1,0
"('55.776867', '37.686797')",1.9752089955554508,0,0,1,0,1,0
"('55.776998', '37.496165')",1.949675866485269,0,0,1,0,1,0
"('55.7772862', '37.5269129')",1.4735314966488,0,0,1,0,1,0
"('55.77746', '37.49037')",1.6017823958953559,0,0,1,0,1,0
"('55.777598', '37.6219685')",0.6639571641175948,0,1,0,1,0,1
"('55.77792', '37.63767')",0.28278981668701386,1,0,1,0,1,0
"('55.778051', '37.704529')",1.0582518072632374,0,0,1,0,1,0
"('55.778107', '37.72573')",1.1454556093089487,0,0,1,0,1,0
"('55.778137', '37.6024')",0.9280968753937255,0,1,0,1,0,1
"('55.778137', '37.615505')",0.554540780007267,0,1,0,1,0,1
"('55.778558', '37.600747')",1.039537276308429,0,0,1,0,1,0
"('55.77903', '37.685513')",1.9335144829912745,0,0,1,0,1,0
"('55.779034', '37.615894')",0.6561076408712831,0,1,0,1,0,1
"('55.779079', '37.456388')",0.9117492189124706,0,1,0,1,0,1
"('55.779196', '37.574318')",1.5857798504139722,0,0,1,0,1,0
"('55.779465', '37.643517')",0.4298312195052576,1,0,1,0,1,0
"('55.779906', '37.581277')",1.580758170001606,0,0,1,0,1,0
"('55.780199', '37.580659')",1.5382266918929564,0,0,1,0,1,0
"('55.780334', '37.61105')",0.8248899464046797,0,1,0,1,0,1
"('55.780407', '37.57391')",1.4503539223793782,0,0,1,0,1,0
"('55.780426', '37.607466')",0.9153044721135661,0,1,0,1,0,1
"('55.780796', '37.58057')",1.4729676644133913,0,0,1,0,1,0
"('55.781437', '37.56996')",1.345300889472747,0,0,1,0,1,0
"('55.781626', '37.580894')",1.391324059081343,0,0,1,0,1,0
"('55.781636', '37.663288')",1.657431825837601,0,0,1,0,1,0
"('55.781722', '37.584119')",1.4599020998370418,0,0,1,0,1,0
"('55.781823', '37.640533')",0.2624896991987903,1,0,1,0,1,0
"('55.78237', '37.486088')",1.1564608178574196,0,0,1,0,1,0
"('55.782572', '37.531936')",1.073107021228231,0,0,1,0,1,0
"('55.782618', '37.708194')",0.5145880317313188,0,1,0,1,0,1
"('55.782709', '37.562604')",1.3498762958139905,0,0,1,0,1,0
"('55.78312', '37.606148')",1.221101163371276,0,0,1,0,1,0
"('55.783306', '37.494278')",1.6509596020462092,0,0,1,0,1,0
"('55.783352', '37.533526')",1.0739417086286303,0,0,1,0,1,0
"('55.78385', '37.47092')",0.1932362307376548,1,0,1,0,1,0
"('55.78398', '37.659084')",1.4393279012828657,0,0,1,0,1,0
"('55.784198', '37.561685')",1.2370585424596923,0,0,1,0,1,0
"('55.784238', '37.636617')",0.3919174345567488,1,0,1,0,1,0
"('55.784334', '37.534227')",1.0332989781248751,0,0,1,0,1,0
"('55.784719', '37.496677')",1.6294063435102288,0,0,1,0,1,0
"('55.78485', '37.661796')",1.6295273842966977,0,0,1,0,1,0
"('55.785037', '37.576483')",0.9524556573618704,0,1,0,1,0,1
"('55.785169', '37.564042')",1.0667128399113281,0,0,1,0,1,0
"('55.785205', '37.634533')",0.5047429496624811,0,1,0,1,0,1
"('55.785366', '37.479824')",0.7439892959812198,0,1,0,1,0,1
"('55.785387', '37.460753')",0.4212857146891051,1,0,1,0,1,0
"('55.785903', '37.655625')",1.3119262563070322,0,0,1,0,1,0
"('55.7861643', '37.5418715')",1.357801848775168,0,0,1,0,1,0
"('55.786252', '37.590138')",1.3057511170350198,0,0,1,0,1,0
"('55.786455', '37.678837')",2.1776946136908863,0,0,1,0,1,0
"('55.7865312', '37.5863805')",1.107062670188568,0,0,1,0,1,0
"('55.7872385', '37.4958072')",1.5997276612447116,0,0,1,0,1,0
